check_id	category	region	item_name	flag	map_id	review_status	external_family_count	external_families	next_evidence
7900251	unique_field_pickup	Altus	Noble's Gloves	1041557020	m60_42_55	remaining_unreviewed	0		first_independent_identity_region_source
7900250	unique_field_pickup	Altus	Noble's Traveling Garb	1041557020	m60_42_55	remaining_unreviewed	0		first_independent_identity_region_source
7900252	unique_field_pickup	Altus	Noble's Trousers	1041557020	m60_42_55	remaining_unreviewed	0		first_independent_identity_region_source
7773777	unique_field_pickup	Altus	Nomadic Merchant's Bell Bearing [7]	400910	m60_40_52	remaining_unreviewed	0		first_independent_identity_region_source
7770122	unique_field_pickup	Altus	Perfumer's Cookbook [2]	67850	m60_39_54	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770761	unique_field_pickup	Altus	Protection of the Erdtree	540312	m60_41_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770039	unique_field_pickup	Altus	Purifying Crystal Tear	65270	m60_40_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772777	unique_field_pickup	Altus	Radiant Gold Mask	1040547090	m60_41_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774233	unique_field_pickup	Altus	Ritual Sword Talisman	1038517050	m60_38_51	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772634	unique_field_pickup	Altus	Ruler's Mask	1037517020	m60_38_51	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7900239	unique_field_pickup	Altus	Ruler's Robe	1037517020	m60_38_51	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7770563	unique_field_pickup	Altus	Tonic of Forgetfulness	400070	m60_41_53	remaining_unreviewed	0		first_independent_identity_region_source
7774237	unique_field_pickup	Altus	Troll's Golden Sword	1038517090	m60_38_51	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770036	unique_field_pickup	Altus	Twiggy Cracked Tear	65190	m60_44_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774315	unique_field_pickup	Altus	Twinned Knight Swords	1041557000	m60_42_55	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774277	unique_field_pickup	Altus	Valkyrie's Prosthesis	1039547300	m60_39_54	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772899	unique_field_pickup	Altus	Viridian Amber Medallion +1	1043527500	m60_44_53	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770033	unique_field_pickup	Altus	Winged Crystal Tear	65120	m60_44_53	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774307	unique_field_pickup	Altus	Wrath of Gold	1041537020	m60_41_53	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773447	unique_field_pickup	Ancient Ruins	Ancient Ruins Cross Message	2047477000	m61_46_46	trusted	3	gameplay-guide:eip;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773352	unique_field_pickup	Ancient Ruins	Ash of War: Dryleaf Whirlwind	2046477150	m61_46_46	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7773454	unique_field_pickup	Ancient Ruins	Bloodfiend's Sacred Spear	2047477950	m61_46_46	remaining_unreviewed	0		first_independent_identity_region_source
7773361	unique_field_pickup	Ancient Ruins	Bondstone	2046487010	m61_46_46	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773221	unique_field_pickup	Ancient Ruins	Divine Bird Feathers	2044467110	m61_44_45	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770147	unique_field_pickup	Ancient Ruins	Greater Potentate's Cookbook [9]	68640	m61_44_45	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773453	unique_field_pickup	Ancient Ruins	Pearl Shield Talisman	2047477900	m61_46_46	remaining_unreviewed	0		first_independent_identity_region_source
7773216	unique_field_pickup	Ancient Ruins	Pest-Thread Spears	2044467040	m61_44_45	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773220	unique_field_pickup	Ancient Ruins	Scarlet Bud	2044467080	m61_44_45	remaining_unreviewed	0		first_independent_identity_region_source
7773343	unique_field_pickup	Ancient Ruins	Spider Scorpion Ashes	2046477020	m61_46_46	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773210	unique_field_pickup	Ancient Ruins	Talisman of All Crucibles	2044457900	m61_44_45	trusted	3	gameplay-guide:eip;gameplay-guide:game8;gameplay-guide:redmaw	none_identity_region_trusted
7773355	unique_field_pickup	Ancient Ruins	Verdigris Discus	2046477720	m61_46_46	remaining_unreviewed	0		first_independent_identity_region_source
7773907	unique_field_pickup	Caelid	"""Redmane"" Painting"	580060	m60_51_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770133	unique_field_pickup	Caelid	Ancient Dragon Apostle's Cookbook [3]	68030	m60_49_37	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770099	unique_field_pickup	Caelid	Armorer's Cookbook [4]	67260	m60_51_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770104	unique_field_pickup	Caelid	Armorer's Cookbook [5]	67310	m60_51_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773074	unique_field_pickup	Caelid	Arrow's Sting Talisman	1050367900	m60_51_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773884	unique_field_pickup	Caelid	Ash of War: Cragblade	540414	m60_49_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773886	unique_field_pickup	Caelid	Ash of War: Double Slash	540418	m60_49_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770773	unique_field_pickup	Caelid	Ash of War: Flame of the Redmanes	540410	m60_48_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773883	unique_field_pickup	Caelid	Ash of War: Flaming Strike	540408	m60_51_36	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770771	unique_field_pickup	Caelid	Ash of War: Lifesteal Fist	540402	m60_49_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7772986	unique_field_pickup	Caelid	Ash of War: Lion's Claw	1047387700	m60_48_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770772	unique_field_pickup	Caelid	Ash of War: Poisonous Mist	540406	m60_48_37	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770807	unique_field_pickup	Caelid	Ash of War: Rain of Arrows	580360	m60_51_40	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770722	unique_field_pickup	Caelid	Ash of War: Sacred Blade	540118	m60_47_40	remaining_unreviewed	0		first_independent_identity_region_source
7773882	unique_field_pickup	Caelid	Ash of War: Sacred Ring of Light	540404	m60_49_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770774	unique_field_pickup	Caelid	Ash of War: Sky Shot	540412	m60_48_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773727	unique_field_pickup	Caelid	Beast Eye	400239	m60_51_43	remaining_unreviewed	0		first_independent_identity_region_source
7773887	unique_field_pickup	Caelid	Bestial Constitution	540420	m60_52_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773085	unique_field_pickup	Caelid	Cerulean Tear Scarab	1050397070	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774510	unique_field_pickup	Caelid	Cinquedea	1051417010	m60_52_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774511	unique_field_pickup	Caelid	Dragoncrest Shield Talisman	1051417030	m60_52_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772966	unique_field_pickup	Caelid	Drawstring Lightning Grease	1046407060	m60_47_40	trusted	2	gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	none_identity_region_trusted
7774465	unique_field_pickup	Caelid	Eternal Darkness	1049387800	m60_49_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774427	unique_field_pickup	Caelid	Explosive Bolt	1047407040	m60_47_40	remaining_unreviewed	0		first_independent_identity_region_source
7773120	unique_field_pickup	Caelid	Flamberge	1051367130	m60_51_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772984	unique_field_pickup	Caelid	Flame, Grant Me Strength	1047387120	m60_48_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773732	unique_field_pickup	Caelid	Flock's Canvas Talisman	400312	m60_49_38	remaining_unreviewed	0		first_independent_identity_region_source
7900025	unique_field_pickup	Caelid	Gowry's Bell Bearing	400312	m60_49_37	remaining_unreviewed	0		first_independent_identity_region_source
7770624	unique_field_pickup	Caelid	Great-Jar's Arsenal	400470	m60_47_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774431	unique_field_pickup	Caelid	Greatsword	1047407920	m60_47_40	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773781	unique_field_pickup	Caelid	Isolated Merchant's Bell Bearing [3]	400915	m60_48_41	remaining_unreviewed	0		first_independent_identity_region_source
7772989	unique_field_pickup	Caelid	Katar	1047387920	m60_48_37	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774473	unique_field_pickup	Caelid	Lusat's Glintstone Staff	1049397900	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772988	unique_field_pickup	Caelid	Meteoric Ore Blade	1047387910	m60_48_37	trusted	3	gameplay-guide:redmaw;gameplay-wiki:eldenpedia;gameplay-wiki:fextralife	none_identity_region_trusted
7770118	unique_field_pickup	Caelid	Missionary's Cookbook [3]	67650	m60_47_40	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7773088	unique_field_pickup	Caelid	Night Comet	1050397900	m60_49_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773780	unique_field_pickup	Caelid	Nomadic Merchant's Bell Bearing [10]	400913	m60_49_37	remaining_unreviewed	0		first_independent_identity_region_source
7773779	unique_field_pickup	Caelid	Nomadic Merchant's Bell Bearing [9]	400912	m60_49_39	remaining_unreviewed	0		first_independent_identity_region_source
7770124	unique_field_pickup	Caelid	Nomadic Warrior's Cookbook [14]	67870	m60_47_40	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7773885	unique_field_pickup	Caelid	Poison Armament	540416	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773127	unique_field_pickup	Caelid	Radagon's Soreseal	1051397060	m60_52_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770042	unique_field_pickup	Caelid	Red-Hot Whetblade	65640	m60_51_36	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774634	unique_field_pickup	Caelid	Reed Great Katana	1050407000	m60_51_40	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774633	unique_field_pickup	Caelid	Ritual Thrusting Shield	1047427000	m60_48_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773019	unique_field_pickup	Caelid	Rock Sling	1048397900	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774470	unique_field_pickup	Caelid	Rotten Stray Ashes	1049397040	m60_49_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772967	unique_field_pickup	Caelid	Sacred Scorpion Charm	1046407700	m60_47_40	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7774474	unique_field_pickup	Caelid	Spelldrake Talisman +1	1049397910	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774439	unique_field_pickup	Caelid	Spiked Palisade Shield	1048407060	m60_48_40	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7774469	unique_field_pickup	Caelid	Staff of Loss	1049397030	m60_49_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772987	unique_field_pickup	Caelid	Starscourge Heirloom	1047387900	m60_48_37	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774430	unique_field_pickup	Caelid	Sword of St. Trina	1047407910	m60_47_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774440	unique_field_pickup	Caelid	Visage Shield	1048407900	m60_48_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770770	unique_field_pickup	Caelid	Whirl, O Flame!	540400	m60_47_40	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770034	unique_field_pickup	Caelid	Windy Crystal Tear	65150	m60_49_37	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773380	unique_field_pickup	Cerulean	Beast Claw with Ash of War: Savage Claws	2047407980	m61_46_40	remaining_unreviewed	0		first_independent_identity_region_source
7770173	unique_field_pickup	Cerulean	Finger-Weaver's Cookbook [1]	68920	m61_48_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773370	unique_field_pickup	Cerulean	Ghostflame Bloom	2047397050	m61_47_39	remaining_unreviewed	0		first_independent_identity_region_source
7770175	unique_field_pickup	Cerulean	Grave Keeper's Cookbook [1]	68940	m61_46_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773303	unique_field_pickup	Cerulean	Gravebird Ashes	2046397040	m61_46_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770154	unique_field_pickup	Cerulean	Greater Potentate's Cookbook [14]	68710	m61_47_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773469	unique_field_pickup	Cerulean	Lightning Perfume Bottle	2048407000	m61_47_39	remaining_unreviewed	0		first_independent_identity_region_source
7773387	unique_field_pickup	Cerulean	Mushroom-Seller's Bell Bearing [2]	2047417110	m61_46_40	remaining_unreviewed	0		first_independent_identity_region_source
7773299	unique_field_pickup	Cerulean	Perfumed Oil of Ranah	2046387070	m61_46_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773468	unique_field_pickup	Cerulean	Rings of Spectral Light	2048397050	m61_47_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773470	unique_field_pickup	Cerulean	Spirit Glaive	2048407010	m61_47_39	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773368	unique_field_pickup	Cerulean	Spirit Sword	2047397000	m61_47_39	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7770159	unique_field_pickup	Cerulean	St. Trina Disciple's Cookbook [1]	68760	m61_48_38	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770176	unique_field_pickup	Cerulean	St. Trina Disciple's Cookbook [2]	68950	m61_47_39	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770169	unique_field_pickup	Cerulean	Tibia's Cookbook	68870	m61_48_38	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773893	unique_field_pickup	Consecrated Snowfield	Ash of War: White Shadow's Lure	540524	m60_48_55	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900264	unique_field_pickup	Consecrated Snowfield	Black Knife Armor	1048577810	m60_48_57	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7900265	unique_field_pickup	Consecrated Snowfield	Black Knife Gauntlets	1048577810	m60_48_57	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7900266	unique_field_pickup	Consecrated Snowfield	Black Knife Greaves	1048577810	m60_48_57	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7773045	unique_field_pickup	Consecrated Snowfield	Black Knife Hood	1048577810	m60_48_57	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7774478	unique_field_pickup	Consecrated Snowfield	Fire Blossom	1049557320	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7770109	unique_field_pickup	Consecrated Snowfield	Glintstone Craftsman's Cookbook [8]	67440	m60_50_56	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770804	unique_field_pickup	Consecrated Snowfield	Greathood	580330	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7900272	unique_field_pickup	Consecrated Snowfield	Hoslow's Armor	1050567700	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7900273	unique_field_pickup	Consecrated Snowfield	Hoslow's Gauntlets	1050567700	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7900274	unique_field_pickup	Consecrated Snowfield	Hoslow's Greaves	1050567700	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7900271	unique_field_pickup	Consecrated Snowfield	Hoslow's Helm	1050567700	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7774501	unique_field_pickup	Consecrated Snowfield	Hoslow's Petal Whip	1050567700	m60_50_56	remaining_unreviewed	0		first_independent_identity_region_source
7900261	unique_field_pickup	Consecrated Snowfield	Night's Cavalry Armor	1048557710	m60_48_55	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7900262	unique_field_pickup	Consecrated Snowfield	Night's Cavalry Gauntlets	1048557710	m60_48_55	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7900263	unique_field_pickup	Consecrated Snowfield	Night's Cavalry Greaves	1048557710	m60_48_55	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7774445	unique_field_pickup	Consecrated Snowfield	Night's Cavalry Helm	1048557710	m60_48_55	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7770089	unique_field_pickup	Consecrated Snowfield	Nomadic Warrior's Cookbook [23]	67090	m60_48_55	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772996	unique_field_pickup	Consecrated Snowfield	Rimed Rowa	1047557010	m60_48_55	audited_one_family	1	gameplay-wiki:eldenpedia	second_independent_identity_region_source
7774443	unique_field_pickup	Consecrated Snowfield	Rotten Battle Hammer	1048547990	m60_48_55	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7774452	unique_field_pickup	Consecrated Snowfield	Rotten Duelist Greaves	1048577990	m60_48_57	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7900260	unique_field_pickup	Consecrated Snowfield	Rotten Duelist Helm	1048547990	m60_48_55	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7900267	unique_field_pickup	Consecrated Snowfield	Rotten Greataxe	1048577990	m60_48_57	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773003	unique_field_pickup	Consecrated Snowfield	Sanguine Noble Hood	1047567700	m60_48_55	remaining_unreviewed	0		first_independent_identity_region_source
7900258	unique_field_pickup	Consecrated Snowfield	Sanguine Noble Robe	1047567700	m60_48_57	remaining_unreviewed	0		first_independent_identity_region_source
7900259	unique_field_pickup	Consecrated Snowfield	Sanguine Noble Waistcloth	1047567700	m60_48_55	remaining_unreviewed	0		first_independent_identity_region_source
7773007	unique_field_pickup	Consecrated Snowfield	Silver Mirrorshield	1047587800	m60_48_57	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773029	unique_field_pickup	Consecrated Snowfield	Stalwart Horn Charm +1	1048557600	m60_48_55	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7772999	unique_field_pickup	Consecrated Snowfield	Unendurable Frenzy	1047557900	m60_48_55	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773896	unique_field_pickup	Ensis	Ash of War: Piercing Throw	540902	m61_48_44	remaining_unreviewed	0		first_independent_identity_region_source
7773497	unique_field_pickup	Ensis	Ash of War: Wing Stance	2048447810	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773427	unique_field_pickup	Ensis	Castle Cross Message	2047447710	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773421	unique_field_pickup	Ensis	Drawstring Royal Magic Grease	2047447200	m61_48_44	audited_one_family	1	gameplay-wiki:fextralife	second_independent_identity_region_source
7773411	unique_field_pickup	Ensis	Glintblade Trio	2047447090	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773429	unique_field_pickup	Ensis	Milady	2047447800	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773426	unique_field_pickup	Ensis	Rellana's Cameo	2047447700	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773431	unique_field_pickup	Ensis	Wolf Crest Shield	2047447830	m61_48_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773320	unique_field_pickup	Gravesite	Ailment Talisman	2046447030	m61_45_44	trusted	3	gameplay-guide:game8;gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7772451	unique_field_pickup	Gravesite	Anvil Hammer	42007000	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773243	unique_field_pickup	Gravesite	Ash of War: Savage Lion's Claw	2045437700	m61_45_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:fextralife	none_identity_region_trusted
7773393	unique_field_pickup	Gravesite	Backhand Blade with Ash of War: Blind Spot	2047427700	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773389	unique_field_pickup	Gravesite	Blade of Mercy	2047417800	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773310	unique_field_pickup	Gravesite	Blessed Blue Dew Talisman	2046407700	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773240	unique_field_pickup	Gravesite	Bloodfiend's Arm	2045417950	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773430	unique_field_pickup	Gravesite	Carian Sorcery Sword	2047447820	m61_45_44	remaining_unreviewed	0		first_independent_identity_region_source
7770172	unique_field_pickup	Gravesite	Fire Knight's Cookbook [2]	68900	m61_45_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773432	unique_field_pickup	Gravesite	Firespark Perfume Bottle	2047447840	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773246	unique_field_pickup	Gravesite	Gravebird Armor	2045447020	m61_45_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773479	unique_field_pickup	Gravesite	Gravebird Bracelets	2048427020	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773245	unique_field_pickup	Gravesite	Great Katana with Ash of War: Overhead Stance	2045447010	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770148	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [10]	68650	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770145	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [12]	68620	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770153	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [13]	68700	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770142	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [1]	68590	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770156	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [2]	68730	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770144	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [5]	68610	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7770146	unique_field_pickup	Gravesite	Greater Potentate's Cookbook [7]	68630	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773378	unique_field_pickup	Gravesite	Herbalist's Bell Bearing	2047407710	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773402	unique_field_pickup	Gravesite	Horned Bairn	2047437980	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7770162	unique_field_pickup	Gravesite	Loyal Knight's Cookbook	68790	m61_45_44	remaining_unreviewed	0		first_independent_identity_region_source
7773872	unique_field_pickup	Gravesite	Moonrithyll's Knight Sword	530865	m61_45_44	remaining_unreviewed	0		first_independent_identity_region_source
7773325	unique_field_pickup	Gravesite	Mushroom-Seller's Bell Bearing [1]	2046447710	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773238	unique_field_pickup	Gravesite	Outer God Heirloom	2045417800	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773306	unique_field_pickup	Gravesite	Pata	2046407000	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773910	unique_field_pickup	Gravesite	Serpent Crest Shield	580400	m61_45_44	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7774087	unique_field_pickup	Gravesite	Smithscript Dagger	42007150	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773420	unique_field_pickup	Gravesite	Spelldrake Talisman +3	2047447190	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773396	unique_field_pickup	Gravesite	Spread Crossbow	2047437010	m61_45_44	remaining_unreviewed	0		first_independent_identity_region_source
7773237	unique_field_pickup	Gravesite	String-Seller's Bell Bearing	2045417710	m61_46_41	trusted	2	gameplay-guide:redmaw;gameplay-wiki:eldenpedia	none_identity_region_trusted
7773398	unique_field_pickup	Gravesite	Swift Spear	2047437030	m61_45_44	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
7773517	unique_field_pickup	Gravesite	Talisman of the Dread	2049427000	m61_46_41	audited_one_family	1	gameplay-guide:redmaw	second_independent_identity_region_source
