source_id	page_id	revision_id	revision_timestamp	revision_sha1	title	canonical_url	revision_url	wiki_region	ap_regions	notable_loot_links	disposition
wiki:eldenpedia:page-13741:revision-51399	13741	51399	2023-08-27T12:23:47Z	894811e988da07ad06cd1c0b2cc44af9b748ed95	Raya Lucaria Crystal Tunnel	https://eldenring.wiki.gg/wiki/Raya_Lucaria_Crystal_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=51399	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	10	lead_only
wiki:eldenpedia:page-13748:revision-83436	13748	83436	2025-05-01T01:48:31Z	e21a67aef0f781dd6d72d58171e9844051d99b67	Ancient Ruins	https://eldenring.wiki.gg/wiki/Ancient_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=83436			0	lead_only
wiki:eldenpedia:page-13752:revision-51433	13752	51433	2024-06-29T16:59:23Z	d2939fbff74bc62d9e5cda14863b830f6ccb3adf	Lord Contender's Evergaol	https://eldenring.wiki.gg/wiki/Lord_Contender's_Evergaol	https://eldenring.wiki.gg/w/index.php?oldid=51433	Mountaintops of the Giants	Mountaintops of the Giants	2	lead_only
wiki:eldenpedia:page-13821:revision-84374	13821	84374	2025-05-07T18:37:06Z	72ff454ad709b0317ac47a6e084897e66b0cb59e	Gelmir Hero's Grave	https://eldenring.wiki.gg/wiki/Gelmir_Hero's_Grave	https://eldenring.wiki.gg/w/index.php?oldid=84374	Mt. Gelmir	Mt. Gelmir	13	lead_only
wiki:eldenpedia:page-13853:revision-51769	13853	51769	2023-07-10T21:24:02Z	65f4514415944104710e97f13a57d54a662914a4	Stormgate	https://eldenring.wiki.gg/wiki/Stormgate	https://eldenring.wiki.gg/w/index.php?oldid=51769	Limgrave	Limgrave,Stormveil	2	lead_only
wiki:eldenpedia:page-13945:revision-52141	13945	52141	2023-08-27T12:34:27Z	b51554c66d04879452a1ed4e3918f213b15c0185	Street of Sages Ruins	https://eldenring.wiki.gg/wiki/Street_of_Sages_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=52141	Caelid	Caelid	5	lead_only
wiki:eldenpedia:page-13968:revision-52318	13968	52318	2023-08-27T12:28:17Z	b0c0ba59659f387653efc0c745e1ac3b6efd05c2	Mirage Rise	https://eldenring.wiki.gg/wiki/Mirage_Rise	https://eldenring.wiki.gg/w/index.php?oldid=52318	Altus Plateau	Altus,Leyndell	3	lead_only
wiki:eldenpedia:page-14011:revision-52445	14011	52445	2023-08-27T12:32:47Z	b7a838eb55fef12717f5e3f109fcc7e5929c6460	Witchbane Ruins	https://eldenring.wiki.gg/wiki/Witchbane_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=52445			1	lead_only
wiki:eldenpedia:page-14103:revision-52755	14103	52755	2023-08-27T12:26:27Z	8c6c4cc60de686018f097157f67cf8c83823b156	Minor Erdtree (Altus Plateau)	https://eldenring.wiki.gg/wiki/Minor_Erdtree_(Altus_Plateau)	https://eldenring.wiki.gg/w/index.php?oldid=52755	Altus Plateau	Altus,Leyndell	3	lead_only
wiki:eldenpedia:page-14180:revision-53022	14180	53022	2024-04-09T10:20:56Z	7639dfd63957eecee631c32c4ee8410c12d1395a	Fringefolk Hero's Grave	https://eldenring.wiki.gg/wiki/Fringefolk_Hero's_Grave	https://eldenring.wiki.gg/w/index.php?oldid=53022			12	lead_only
wiki:eldenpedia:page-14208:revision-71937	14208	71937	2025-02-08T18:18:47Z	899d8738c2f76309764fdfdc31c01024d31dd963	Siofra River	https://eldenring.wiki.gg/wiki/Siofra_River	https://eldenring.wiki.gg/w/index.php?oldid=71937			0	lead_only
wiki:eldenpedia:page-14236:revision-68001	14236	68001	2024-11-29T19:45:36Z	4e155d74d6af36d606f02f8b034afe710abaf3bd	Royal Colosseum	https://eldenring.wiki.gg/wiki/Royal_Colosseum	https://eldenring.wiki.gg/w/index.php?oldid=68001			0	lead_only
wiki:eldenpedia:page-14239:revision-53238	14239	53238	2024-08-23T00:23:28Z	55fee228cdb3104cca92a735833a3be8154c7c78	Gate of Divinity	https://eldenring.wiki.gg/wiki/Gate_of_Divinity	https://eldenring.wiki.gg/w/index.php?oldid=53238	Enir-Ilim	Enir-Ilim	0	lead_only
wiki:eldenpedia:page-14307:revision-53438	14307	53438	2023-08-27T12:33:37Z	605b3460bf2bca45d1fdfbde54fc0d28f2e00c63	Divine Tower of Liurnia	https://eldenring.wiki.gg/wiki/Divine_Tower_of_Liurnia	https://eldenring.wiki.gg/w/index.php?oldid=53438			3	lead_only
wiki:eldenpedia:page-14386:revision-53656	14386	53656	2023-03-08T20:03:18Z	a0948f369e732045ae07781f9991a96f7a060df2	Minor Erdtree (Limgrave)	https://eldenring.wiki.gg/wiki/Minor_Erdtree_(Limgrave)	https://eldenring.wiki.gg/w/index.php?oldid=53656			3	lead_only
wiki:eldenpedia:page-14399:revision-53708	14399	53708	2023-08-27T12:42:15Z	dc04f58eb736cf9f612ddacfcc485b3a749a2feb	Church of Pilgrimage	https://eldenring.wiki.gg/wiki/Church_of_Pilgrimage	https://eldenring.wiki.gg/w/index.php?oldid=53708			3	lead_only
wiki:eldenpedia:page-14424:revision-100049	14424	100049	2026-07-09T05:31:20Z	0cc677375e71f127521c80969620f314e7fefa05	Villages	https://eldenring.wiki.gg/wiki/Villages	https://eldenring.wiki.gg/w/index.php?oldid=100049			0	lead_only
wiki:eldenpedia:page-14614:revision-54640	14614	54640	2023-08-26T10:46:38Z	cdab3ca8a6e0deb3872723337dbbbfc452ac7403	Church of Irith	https://eldenring.wiki.gg/wiki/Church_of_Irith	https://eldenring.wiki.gg/w/index.php?oldid=54640			1	lead_only
wiki:eldenpedia:page-14683:revision-54860	14683	54860	2023-08-27T12:32:57Z	ff3bce4c457c142be7f18eb57f0d4f80467f0741	Siofra River Well	https://eldenring.wiki.gg/wiki/Siofra_River_Well	https://eldenring.wiki.gg/w/index.php?oldid=54860			0	lead_only
wiki:eldenpedia:page-14685:revision-101007	14685	101007	2026-08-29T20:10:04Z	29305e9d0b0cd008d87e0389153db196ad6c4dc2	Caelid Colosseum	https://eldenring.wiki.gg/wiki/Caelid_Colosseum	https://eldenring.wiki.gg/w/index.php?oldid=101007			2	lead_only
wiki:eldenpedia:page-14743:revision-55049	14743	55049	2023-08-27T12:38:25Z	0e9d68872e4f18bd4551fd120afa897f0014a2d5	Old Altus Tunnel	https://eldenring.wiki.gg/wiki/Old_Altus_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=55049	Altus Plateau	Altus,Leyndell	10	lead_only
wiki:eldenpedia:page-14751:revision-55078	14751	55078	2024-06-29T16:56:27Z	d4d404893cc0228157aae1299dbee2537a9322e6	Royal Grave Evergaol	https://eldenring.wiki.gg/wiki/Royal_Grave_Evergaol	https://eldenring.wiki.gg/w/index.php?oldid=55078	Liurnia of the Lakes	Liurnia,Raya Lucaria Academy	2	lead_only
wiki:eldenpedia:page-14811:revision-55310	14811	55310	2022-02-19T22:48:43Z	dc2aa136928bd4239688109c340dc9c84fde3293	Castleward Tunnel	https://eldenring.wiki.gg/wiki/Castleward_Tunnel	https://eldenring.wiki.gg/w/index.php?oldid=55310			0	lead_only
wiki:eldenpedia:page-14815:revision-65889	14815	65889	2024-10-29T06:14:23Z	c24d077ddee2355e165ee4fd0d250fb0dc9425fb	Uld Palace Ruins	https://eldenring.wiki.gg/wiki/Uld_Palace_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=65889			3	lead_only
wiki:eldenpedia:page-14818:revision-71018	14818	71018	2025-01-21T15:37:30Z	74261060b0b500c550748e77c852ddbbed6d06f4	Land of the Tower	https://eldenring.wiki.gg/wiki/Land_of_the_Tower	https://eldenring.wiki.gg/w/index.php?oldid=71018			0	lead_only
wiki:eldenpedia:page-14848:revision-55435	14848	55435	2024-01-05T01:36:51Z	5004b8a6315b0dc0e55489a38d2cbc8450e1d0d6	Deathtouched Catacombs	https://eldenring.wiki.gg/wiki/Deathtouched_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=55435	Limgrave	Limgrave,Stormveil	4	lead_only
wiki:eldenpedia:page-15453:revision-83207	15453	83207	2025-04-27T16:29:15Z	6ac4a2113aa83b4d7ad6870089e799a0140b34bb	The Nameless Eternal City	https://eldenring.wiki.gg/wiki/The_Nameless_Eternal_City	https://eldenring.wiki.gg/w/index.php?oldid=83207	Deeproot Depths	Deeproot Depths	0	lead_only
wiki:eldenpedia:page-16363:revision-82563	16363	82563	2025-04-13T19:35:07Z	090c2a90fc148e227c7f25260075d74e279634c7	Midra's Manse	https://eldenring.wiki.gg/wiki/Midra's_Manse	https://eldenring.wiki.gg/w/index.php?oldid=82563			9	lead_only
wiki:eldenpedia:page-16559:revision-69384	16559	69384	2024-12-15T19:45:20Z	40bfe304780fc14ccc80b2266cc8d1c9edd54689	Cerulean Coast	https://eldenring.wiki.gg/wiki/Cerulean_Coast	https://eldenring.wiki.gg/w/index.php?oldid=69384			0	lead_only
wiki:eldenpedia:page-16680:revision-73643	16680	73643	2025-03-04T01:18:50Z	612bb1b9bffc505d2832fdcd1bc77df28e9967b6	Castle Ensis	https://eldenring.wiki.gg/wiki/Castle_Ensis	https://eldenring.wiki.gg/w/index.php?oldid=73643	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-16691:revision-73558	16691	73558	2025-02-26T19:34:33Z	ec4771d8adaea615d92ebe440f439b80d82400c8	Scaduview	https://eldenring.wiki.gg/wiki/Scaduview	https://eldenring.wiki.gg/w/index.php?oldid=73558			0	lead_only
wiki:eldenpedia:page-16694:revision-69851	16694	69851	2024-12-25T03:27:18Z	dc7c3b3323fd689a1a52ebd0a61a2ad5a0f639a0	Stone Coffin Fissure	https://eldenring.wiki.gg/wiki/Stone_Coffin_Fissure	https://eldenring.wiki.gg/w/index.php?oldid=69851	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-16700:revision-69856	16700	69856	2024-12-25T03:33:22Z	a737b2cfef08711e4d0b97387820a9373eb878fd	Rauh Base	https://eldenring.wiki.gg/wiki/Rauh_Base	https://eldenring.wiki.gg/w/index.php?oldid=69856	Land of the Tower		0	lead_only
wiki:eldenpedia:page-16724:revision-69967	16724	69967	2024-12-27T03:44:30Z	2a5f09a0c8257db32cbe6937d31d36e9a91fc980	Foot of the Jagged Peak	https://eldenring.wiki.gg/wiki/Foot_of_the_Jagged_Peak	https://eldenring.wiki.gg/w/index.php?oldid=69967			0	lead_only
wiki:eldenpedia:page-16734:revision-69999	16734	69999	2024-12-27T21:23:17Z	e429b3249b7fe4ff4a28516386341c3bac74d22f	Shadow Keep, Church District	https://eldenring.wiki.gg/wiki/Shadow_Keep,_Church_District	https://eldenring.wiki.gg/w/index.php?oldid=69999			3	lead_only
wiki:eldenpedia:page-16736:revision-70003	16736	70003	2024-12-27T21:41:44Z	e7fb80628c92bf1009cfee9dfbb5d5937c54d599	Specimen Storehouse	https://eldenring.wiki.gg/wiki/Specimen_Storehouse	https://eldenring.wiki.gg/w/index.php?oldid=70003			6	lead_only
wiki:eldenpedia:page-17253:revision-83148	17253	83148	2025-04-25T23:32:06Z	88c5129de4f941b1bdf6d7ff410b4f9340b86768	Fog Rift Catacombs	https://eldenring.wiki.gg/wiki/Fog_Rift_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=83148	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-17254:revision-84817	17254	84817	2025-05-12T15:43:12Z	d09775805334e8124d1bd79f96bd82f304f96282	Belurat Gaol	https://eldenring.wiki.gg/wiki/Belurat_Gaol	https://eldenring.wiki.gg/w/index.php?oldid=84817	Gravesite Plain	Gravesite,Belurat	4	lead_only
wiki:eldenpedia:page-17502:revision-71583	17502	71583	2025-01-28T15:40:36Z	2bef04964916df25304907c763de91b470d509e7	Ruined Forge Lava Intake	https://eldenring.wiki.gg/wiki/Ruined_Forge_Lava_Intake	https://eldenring.wiki.gg/w/index.php?oldid=71583	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-17533:revision-71580	17533	71580	2025-01-28T15:39:26Z	acdf80cb331b055350cd3accfbfbae8bc46c4015	Rivermouth Cave	https://eldenring.wiki.gg/wiki/Rivermouth_Cave	https://eldenring.wiki.gg/w/index.php?oldid=71580	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-17535:revision-71579	17535	71579	2025-01-28T15:37:15Z	ffe3346ce658210e3764eef5cbc88f00c8d05e95	Dragon's Pit	https://eldenring.wiki.gg/wiki/Dragon's_Pit	https://eldenring.wiki.gg/w/index.php?oldid=71579	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-17843:revision-72337	17843	72337	2025-02-17T21:17:05Z	62fc60ebe0d2ac2f8a33b7fcfa7ba57d984c57c1	Lamenter's Gaol	https://eldenring.wiki.gg/wiki/Lamenter's_Gaol	https://eldenring.wiki.gg/w/index.php?oldid=72337	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18817:revision-73529	18817	73529	2025-02-25T16:34:32Z	ac84f1aa0f7e44d63cdbd1ff0f04847b025b26ae	Prospect Town	https://eldenring.wiki.gg/wiki/Prospect_Town	https://eldenring.wiki.gg/w/index.php?oldid=73529	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18819:revision-73528	18819	73528	2025-02-25T16:34:19Z	da89da0eb72f71d29a9a4ae25563d493d758e1ea	Artist's Shack (Gravesite Plain)	https://eldenring.wiki.gg/wiki/Artist's_Shack_(Gravesite_Plain)	https://eldenring.wiki.gg/w/index.php?oldid=73528	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18820:revision-73531	18820	73531	2025-02-25T17:18:39Z	f9708e1e6b7619a87e21b3a839debbb516757e09	Church of Benediction	https://eldenring.wiki.gg/wiki/Church_of_Benediction	https://eldenring.wiki.gg/w/index.php?oldid=73531	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18831:revision-73613	18831	73613	2025-02-28T15:32:24Z	c7b4b27cfa7e91f09532247caf4bd62af7cc5cf7	Church of Consolation	https://eldenring.wiki.gg/wiki/Church_of_Consolation	https://eldenring.wiki.gg/w/index.php?oldid=73613	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18834:revision-75587	18834	75587	2025-03-20T16:38:40Z	ae14f40fffbe3a6dcbfa3cecffc01268ac5b069b	Run-Down Traveler's Rest	https://eldenring.wiki.gg/wiki/Run-Down_Traveler's_Rest	https://eldenring.wiki.gg/w/index.php?oldid=75587	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-18835:revision-73619	18835	73619	2025-02-28T16:14:39Z	2a2c0f0a021f50cde0f4dccdc1f01626de56ab33	Ellac Greatbridge	https://eldenring.wiki.gg/wiki/Ellac_Greatbridge	https://eldenring.wiki.gg/w/index.php?oldid=73619			0	lead_only
wiki:eldenpedia:page-18841:revision-73646	18841	73646	2025-03-04T15:56:22Z	d923f2e19a365d63e7c556dfad949dd6fa640015	Grand Altar of Dragon Communion	https://eldenring.wiki.gg/wiki/Grand_Altar_of_Dragon_Communion	https://eldenring.wiki.gg/w/index.php?oldid=73646	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-19789:revision-75501	19789	75501	2025-03-17T17:55:08Z	66bbf074e9f6be77bb60893fd629ccf9b9a6e8c5	Suppressing Pillar	https://eldenring.wiki.gg/wiki/Suppressing_Pillar	https://eldenring.wiki.gg/w/index.php?oldid=75501			0	lead_only
wiki:eldenpedia:page-19805:revision-75586	19805	75586	2025-03-20T16:38:28Z	b58cd569182cf75b7eb005183ae995c16e20aedb	Elder's Hovel	https://eldenring.wiki.gg/wiki/Elder's_Hovel	https://eldenring.wiki.gg/w/index.php?oldid=75586	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-19823:revision-84350	19823	84350	2025-05-07T02:23:02Z	def502ac1874ce7e3392fe44a11d5d53f043152a	Southern Nameless Mausoleum	https://eldenring.wiki.gg/wiki/Southern_Nameless_Mausoleum	https://eldenring.wiki.gg/w/index.php?oldid=84350	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-26171:revision-83175	26171	83175	2025-04-26T14:01:42Z	04a3464b6b1cf0a2260d4d3e9e0a1dd7726697f6	Scorpion River Catacombs	https://eldenring.wiki.gg/wiki/Scorpion_River_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=83175			0	lead_only
wiki:eldenpedia:page-26172:revision-83202	26172	83202	2025-04-27T15:32:37Z	f5d6465f00e8f157ae7af1ffd498b70597464e1d	Darklight Catacombs	https://eldenring.wiki.gg/wiki/Darklight_Catacombs	https://eldenring.wiki.gg/w/index.php?oldid=83202			0	lead_only
wiki:eldenpedia:page-26210:revision-83363	26210	83363	2025-04-30T02:45:14Z	ea73d9b64804afaad93b0b49f2dd2e071a558e6e	Rabbath's Rise	https://eldenring.wiki.gg/wiki/Rabbath's_Rise	https://eldenring.wiki.gg/w/index.php?oldid=83363	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26219:revision-83488	26219	83488	2025-05-01T14:23:55Z	746e0c7a45a068729f5e8e24a8812b57fadeec6a	Finger Ruins of Rhia	https://eldenring.wiki.gg/wiki/Finger_Ruins_of_Rhia	https://eldenring.wiki.gg/w/index.php?oldid=83488	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-26220:revision-83495	26220	83495	2025-05-01T14:45:55Z	eed98f6cf81d1bfe4427189053bbbae6dbb5beee	Fog Rift Fort	https://eldenring.wiki.gg/wiki/Fog_Rift_Fort	https://eldenring.wiki.gg/w/index.php?oldid=83495	Gravesite Plain	Gravesite,Belurat	0	lead_only
wiki:eldenpedia:page-26235:revision-83807	26235	83807	2025-05-03T16:51:42Z	be065483e1da8fe6b150307526bc90526bbd8add	Ruined Forge of Starfall Past	https://eldenring.wiki.gg/wiki/Ruined_Forge_of_Starfall_Past	https://eldenring.wiki.gg/w/index.php?oldid=83807	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26238:revision-83977	26238	83977	2025-05-04T01:28:59Z	a27069cd578cbcf62e727f59bfaf28eadb127e9a	Moorth Ruins	https://eldenring.wiki.gg/wiki/Moorth_Ruins	https://eldenring.wiki.gg/w/index.php?oldid=83977	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26245:revision-84125	26245	84125	2025-05-05T03:54:30Z	a18ac5883d5f0e850371e37f5f8cb35770a06565	Church of the Crusade	https://eldenring.wiki.gg/wiki/Church_of_the_Crusade	https://eldenring.wiki.gg/w/index.php?oldid=84125			0	lead_only
wiki:eldenpedia:page-26298:revision-84319	26298	84319	2025-05-06T17:15:53Z	606fd5789565eca5c5628bd154305787ce03ead9	Fort of Reprimand	https://eldenring.wiki.gg/wiki/Fort_of_Reprimand	https://eldenring.wiki.gg/w/index.php?oldid=84319	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26304:revision-84349	26304	84349	2025-05-07T02:22:45Z	f6a5755721b6a019fe52d452cb1196fdf4d0da4e	Nameless Mausoleums	https://eldenring.wiki.gg/wiki/Nameless_Mausoleums	https://eldenring.wiki.gg/w/index.php?oldid=84349			0	lead_only
wiki:eldenpedia:page-26308:revision-84433	26308	84433	2025-05-09T00:54:25Z	b7ed0515fe0cc373f4371993be9194e92ce6c28c	Northern Nameless Mausoleum	https://eldenring.wiki.gg/wiki/Northern_Nameless_Mausoleum	https://eldenring.wiki.gg/w/index.php?oldid=84433	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26309:revision-84473	26309	84473	2025-05-09T19:23:56Z	54160eb9ed29e4024cd0addaf43aa2625ab44838	Bonny Village	https://eldenring.wiki.gg/wiki/Bonny_Village	https://eldenring.wiki.gg/w/index.php?oldid=84473	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26520:revision-84753	26520	84753	2025-05-12T14:24:09Z	26de7a16d2c2c13e3e68ca6d2a82631908a3906b	Eastern Nameless Mausoleum	https://eldenring.wiki.gg/wiki/Eastern_Nameless_Mausoleum	https://eldenring.wiki.gg/w/index.php?oldid=84753	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26529:revision-84768	26529	84768	2025-05-12T14:49:38Z	db3b5661c74ba288e7808e1fd5df2efbf1f53602	Ruins of Unte	https://eldenring.wiki.gg/wiki/Ruins_of_Unte	https://eldenring.wiki.gg/w/index.php?oldid=84768	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26530:revision-84769	26530	84769	2025-05-12T15:03:22Z	efe998b813e9c454eeff66d4d3b410cd946e165d	Whipping Hut	https://eldenring.wiki.gg/wiki/Whipping_Hut	https://eldenring.wiki.gg/w/index.php?oldid=84769	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26560:revision-84816	26560	84816	2025-05-12T15:26:05Z	fd8ec4224b9f2269378360d5dfc7e4beac9c1970	Recluses' River	https://eldenring.wiki.gg/wiki/Recluses'_River	https://eldenring.wiki.gg/w/index.php?oldid=84816	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26603:revision-84957	26603	84957	2025-05-16T01:04:07Z	64a252e2ac43306de8e05d82966ac879682963af	Village of Flies	https://eldenring.wiki.gg/wiki/Village_of_Flies	https://eldenring.wiki.gg/w/index.php?oldid=84957	Scadu Altus	Scadu Altus,Shadow Keep	0	lead_only
wiki:eldenpedia:page-26604:revision-84965	26604	84965	2025-05-17T14:58:26Z	2ad293bded8ba5ac1ebc450572c9cf852b6342ee	Abandoned Church	https://eldenring.wiki.gg/wiki/Abandoned_Church	https://eldenring.wiki.gg/w/index.php?oldid=84965			0	lead_only
wiki:eldenpedia:page-33825:revision-100051	33825	100051	2026-07-09T05:38:55Z	4a50e0856db9e129554ba9fd045683e427d0eb4a	Shaman Village	https://eldenring.wiki.gg/wiki/Shaman_Village	https://eldenring.wiki.gg/w/index.php?oldid=100051	Scaduview		0	lead_only
