# AUTO-GENERATED by tools/build_check_maps.py -- DO NOT EDIT.
# One row per (check flag, PHYSICAL POSITION), map-granular. A check on N maps
# gets N rows: the model is one-to-many by design (Alaric 2026-07-25). Derived
# ONLY from committed tsvs -- no elden_ring_artifacts, runs anywhere.
# source=msb -> detail is event|treasure|enemy; source=merchant -> detail is the
# merchant, avail_* the ESD gate that makes THAT instance live (blank = unknown).
flag	map_id	source	detail	avail_flag	avail_sense
1039547020	m60_39_54	flag_tile	decoded from the flag id		
1039547030	m60_39_54	flag_tile	decoded from the flag id		
1039547050	m60_39_54	flag_tile	decoded from the flag id		
1039547060	m60_39_54	flag_tile	decoded from the flag id		
1039547070	m60_39_54	flag_tile	decoded from the flag id		
1039547080	m60_39_54	flag_tile	decoded from the flag id		
1039547090	m60_39_54	flag_tile	decoded from the flag id		
1039547100	m60_39_54	flag_tile	decoded from the flag id		
1039547110	m60_39_54	flag_tile	decoded from the flag id		
1039547120	m60_39_54	flag_tile	decoded from the flag id		
1039547130	m60_39_54	flag_tile	decoded from the flag id		
1039547140	m60_39_54	flag_tile	decoded from the flag id		
1039547150	m60_39_54	flag_tile	decoded from the flag id		
1039547160	m60_39_54	flag_tile	decoded from the flag id		
1039547170	m60_39_54	flag_tile	decoded from the flag id		
1039547180	m60_39_54	flag_tile	decoded from the flag id		
1039547200	m60_39_54	flag_tile	decoded from the flag id		
1039547210	m60_39_54	flag_tile	decoded from the flag id		
1039547220	m60_39_54	flag_tile	decoded from the flag id		
1039547230	m60_39_54	flag_tile	decoded from the flag id		
1039547240	m60_39_54	flag_tile	decoded from the flag id		
1039547250	m60_39_54	flag_tile	decoded from the flag id		
1039547260	m60_39_54	flag_tile	decoded from the flag id		
1039547300	m60_39_54	flag_tile	decoded from the flag id		
1039547350	m60_39_54	flag_tile	decoded from the flag id		
1039547980	m60_39_54	flag_tile	decoded from the flag id		
1039547990	m60_39_54	flag_tile	decoded from the flag id		
1039570000	m60_39_57	flag_tile	decoded from the flag id		
1040387000	m60_40_38	msb	treasure		
1040407000	m60_40_40	flag_tile	decoded from the flag id		
1040507000	m60_40_50	msb	treasure		
1040517000	m60_40_51	msb	treasure		
1040517010	m60_40_51	msb	treasure		
1040517020	m60_40_51	msb	treasure		
1040517030	m60_40_51	msb	treasure		
1040517040	m60_40_51	msb	treasure		
1040517400	m60_40_51	msb	treasure		
1040527000	m60_40_52	flag_tile	decoded from the flag id		
1040527010	m60_40_52	flag_tile	decoded from the flag id		
1040527020	m60_40_52	flag_tile	decoded from the flag id		
1040527030	m60_40_52	flag_tile	decoded from the flag id		
1040527040	m60_40_52	flag_tile	decoded from the flag id		
1040527050	m60_40_52	flag_tile	decoded from the flag id		
1040537000	m60_40_53	msb	treasure		
1040537010	m60_40_53	msb	treasure		
1040537020	m60_40_53	msb	treasure		
1040537030	m60_40_53	msb	treasure		
1040537040	m60_40_53	msb	treasure		
1040537050	m60_40_53	msb	treasure		
1040537060	m60_40_53	msb	treasure		
1040547000	m60_40_54	flag_tile	decoded from the flag id		
1040547010	m60_40_54	msb	treasure		
1040547030	m60_40_54	msb	treasure		
1040547050	m60_40_54	flag_tile	decoded from the flag id		
1040547090	m60_40_54	msb	treasure		
1040547700	m60_40_54	flag_tile	decoded from the flag id		
1040557000	m60_40_55	msb	treasure		
1040557700	m60_40_55	flag_tile	decoded from the flag id		
1041327000	m60_41_32	msb	treasure		
1041327010	m60_41_32	msb	treasure		
1041327020	m60_41_32	msb	treasure		
1041327030	m60_41_32	msb	treasure		
1041327040	m60_41_32	msb	treasure		
1041327050	m60_41_32	msb	treasure		
1041337000	m60_41_33	flag_tile	decoded from the flag id		
1041337010	m60_41_33	flag_tile	decoded from the flag id		
1041337030	m60_41_33	flag_tile	decoded from the flag id		
1041337100	m60_41_33	flag_tile	decoded from the flag id		
1041337200	m60_41_33	flag_tile	decoded from the flag id		
1041357000	m60_41_35	flag_tile	decoded from the flag id		
1041357010	m60_41_35	flag_tile	decoded from the flag id		
1041357020	m60_41_35	flag_tile	decoded from the flag id		
1041367000	m60_41_36	flag_tile	decoded from the flag id		
1041377000	m60_41_37	flag_tile	decoded from the flag id		
1041377020	m60_41_37	flag_tile	decoded from the flag id		
1041387010	m60_41_38	flag_tile	decoded from the flag id		
1041387030	m60_41_38	flag_tile	decoded from the flag id		
1041387040	m60_41_38	flag_tile	decoded from the flag id		
1041387050	m60_41_38	flag_tile	decoded from the flag id		
1041387100	m60_41_38	flag_tile	decoded from the flag id		
1041387200	m60_41_38	flag_tile	decoded from the flag id		
1041397000	m60_41_39	flag_tile	decoded from the flag id		
1041517000	m60_41_51	msb	treasure		
1041517010	m60_41_51	msb	treasure		
1041517020	m60_41_51	msb	treasure		
1041517030	m60_41_51	msb	treasure		
1041527000	m60_41_52	msb	treasure		
1041527010	m60_41_52	msb	treasure		
1041527020	m60_41_52	msb	treasure		
1041527030	m60_41_52	msb	treasure		
1041527040	m60_41_52	msb	treasure		
1041527070	m60_41_52	msb	treasure		
1041527080	m60_41_52	msb	treasure		
1041527090	m60_41_52	msb	treasure		
1041537010	m60_41_53	flag_tile	decoded from the flag id		
1041537020	m60_41_53	flag_tile	decoded from the flag id		
1041537030	m60_41_53	flag_tile	decoded from the flag id		
1041537040	m60_41_53	flag_tile	decoded from the flag id		
1041537060	m60_41_53	flag_tile	decoded from the flag id		
1041537070	m60_41_53	flag_tile	decoded from the flag id		
1041537080	m60_41_53	flag_tile	decoded from the flag id		
1041547000	m60_41_54	flag_tile	decoded from the flag id		
1041547400	m60_41_54	flag_tile	decoded from the flag id		
1041557000	m60_41_55	flag_tile	decoded from the flag id		
1041557010	m60_41_55	flag_tile	decoded from the flag id		
1041557020	m60_41_55	flag_tile	decoded from the flag id		
1042327000	m60_42_32	msb	treasure		
1042327020	m60_42_32	msb	treasure		
1042327100	m60_42_32	msb	treasure		
1042337000	m60_42_33	msb	treasure		
1042337100	m60_42_33	msb	event		
1042337200	m60_42_33	flag_tile	decoded from the flag id		
1042347000	m60_42_34	msb	treasure		
1042347010	m60_42_34	msb	treasure		
1042347020	m60_42_34	msb	treasure		
1042347030	m60_42_34	msb	treasure		
1042347100	m60_42_34	msb	treasure		
1042357000	m60_42_35	msb	treasure		
1042357010	m60_42_35	msb	treasure		
1042357020	m60_42_35	msb	treasure		
1042357030	m60_42_35	msb	treasure		
1042367010	m60_42_36	msb	treasure		
1042367030	m60_42_36	msb	treasure		
1042367040	m60_42_36	msb	treasure		
1042367050	m60_42_36	msb	treasure		
1042367060	m60_42_36	msb	treasure		
1042377000	m60_42_37	msb	treasure		
1042377010	m60_42_37	msb	treasure		
1042377020	m60_42_37	flag_tile	decoded from the flag id		
1042377060	m60_10_09	msb	treasure		
1042377070	m60_10_09	msb	treasure		
1042377100	m60_42_37	flag_tile	decoded from the flag id		
1042377110	m60_42_37	flag_tile	decoded from the flag id		
1042377111	m60_42_37	flag_tile	decoded from the flag id		
1042377300	m60_42_37	msb	treasure		
1042377700	m60_43_37	msb	event		
1042387000	m60_42_38	msb	treasure		
1042387010	m60_42_38	msb	treasure		
1042387020	m60_42_38	msb	treasure		
1042387030	m60_42_38	msb	treasure		
1042387040	m60_42_38	msb	treasure		
1042387050	m60_42_38	msb	treasure		
1042387070	m60_42_38	msb	treasure		
1042387080	m60_42_38	msb	treasure		
1042387090	m60_42_38	msb	treasure		
1042387100	m60_42_38	msb	treasure		
1042387110	m60_42_38	msb	treasure		
1042387120	m60_42_38	msb	treasure		
1042387140	m60_42_38	msb	treasure		
1042387200	m60_42_38	msb	treasure		
1042387400	m60_42_38	msb	event		
1042387410	m60_42_38	msb	event		
1042387600	m60_42_38	msb	treasure		
1042397010	m60_10_09	msb	treasure		
1042397500	m60_42_39	msb	event		
1042397700	m60_42_39	msb	event		
1042397900	m60_42_39	flag_tile	decoded from the flag id		
1042507000	m60_42_50	flag_tile	decoded from the flag id		
1042507020	m60_42_50	msb	event		
1042517000	m60_42_51	msb	treasure		
1042517400	m60_42_51	msb	treasure		
1042517410	m60_42_51	msb	treasure		
1042517900	m60_42_51	msb	event		
1042527000	m60_42_52	flag_tile	decoded from the flag id		
1042527010	m60_42_52	flag_tile	decoded from the flag id		
1042527020	m60_42_52	flag_tile	decoded from the flag id		
1042527030	m60_42_52	flag_tile	decoded from the flag id		
1042527040	m60_42_52	flag_tile	decoded from the flag id		
1042527990	m60_42_52	flag_tile	decoded from the flag id		
1042537000	m60_42_53	flag_tile	decoded from the flag id		
1042537010	m60_42_53	flag_tile	decoded from the flag id		
1042547000	m60_42_54	flag_tile	decoded from the flag id		
1042547010	m60_42_54	flag_tile	decoded from the flag id		
1042547020	m60_42_54	flag_tile	decoded from the flag id		
1042547030	m60_42_54	flag_tile	decoded from the flag id		
1042547040	m60_42_54	flag_tile	decoded from the flag id		
1042547050	m60_42_54	flag_tile	decoded from the flag id		
1042547060	m60_42_54	flag_tile	decoded from the flag id		
1042547070	m60_42_54	flag_tile	decoded from the flag id		
1042547080	m60_42_54	flag_tile	decoded from the flag id		
1042547090	m60_42_54	flag_tile	decoded from the flag id		
1042547100	m60_42_54	flag_tile	decoded from the flag id		
1042547400	m60_42_54	flag_tile	decoded from the flag id		
1042557000	m60_42_55	flag_tile	decoded from the flag id		
1043307000	m60_43_30	msb	treasure		
1043307010	m60_43_30	msb	treasure		
1043317000	m60_43_31	msb	treasure		
1043317010	m60_43_31	msb	treasure		
1043317020	m60_43_31	msb	treasure		
1043317030	m60_43_31	msb	treasure		
1043317040	m60_43_31	msb	treasure		
1043317050	m60_43_31	msb	treasure		
1043317060	m60_43_31	msb	treasure		
1043317070	m60_43_31	msb	treasure		
1043317080	m60_43_31	msb	treasure		
1043317090	m60_43_31	msb	treasure		
1043317100	m60_43_31	msb	treasure		
1043317110	m60_43_31	msb	treasure		
1043317120	m60_43_31	msb	treasure		
1043317130	m60_43_31	msb	treasure		
1043317140	m60_43_31	msb	treasure		
1043317150	m60_43_31	msb	treasure		
1043317160	m60_43_31	msb	treasure		
1043317170	m60_43_31	msb	treasure		
1043317180	m60_43_31	msb	treasure		
1043317190	m60_43_31	msb	treasure		
1043317200	m60_43_31	msb	treasure		
1043317210	m60_43_31	msb	treasure		
1043317220	m60_43_31	msb	treasure		
1043317230	m60_43_31	msb	treasure		
1043317240	m60_43_31	msb	treasure		
1043317250	m60_43_31	msb	treasure		
1043317260	m60_43_31	msb	treasure		
1043317270	m60_43_31	msb	treasure		
1043317280	m60_43_31	msb	treasure		
1043317290	m60_43_31	msb	treasure		
1043317300	m60_43_31	msb	treasure		
1043317310	m60_43_31	msb	treasure		
1043317320	m60_43_31	msb	treasure		
1043317330	m60_43_31	msb	treasure		
1043317340	m60_43_31	msb	treasure		
1043317350	m60_43_31	msb	treasure		
1043317360	m60_43_31	msb	treasure		
1043317370	m60_43_31	msb	treasure		
1043317400	m60_43_31	msb	treasure		
1043317500	m60_43_31	flag_tile	decoded from the flag id		
1043317900	m60_43_31	msb	treasure		
1043317910	m60_43_31	msb	treasure		
1043327000	m60_43_32	flag_tile	decoded from the flag id		
1043327010	m60_43_32	flag_tile	decoded from the flag id		
1043327990	m60_43_32	flag_tile	decoded from the flag id		
1043337000	m60_43_33	flag_tile	decoded from the flag id		
1043337010	m60_43_33	flag_tile	decoded from the flag id		
1043347000	m60_43_34	msb	treasure		
1043347040	m60_43_34	msb	treasure		
1043347050	m60_43_34	msb	treasure		
1043347100	m60_43_34	msb	treasure		
1043347400	m60_43_34	msb	event		
1043357000	m60_43_35	msb	treasure		
1043357010	m60_43_35	msb	treasure		
1043357030	m60_43_35	msb	treasure		
1043357100	m60_43_35	msb	treasure		
1043357500	m60_43_35	msb	enemy		
1043367010	m60_43_36	msb	treasure		
1043367020	m60_43_36	msb	treasure		
1043367040	m60_43_36	msb	treasure		
1043367070	m60_43_36	msb	treasure		
1043367110	m60_43_36	msb	treasure		
1043377000	m60_43_37	flag_tile	decoded from the flag id		
1043377010	m60_43_37	flag_tile	decoded from the flag id		
1043377020	m60_43_37	flag_tile	decoded from the flag id		
1043377400	m60_43_37	msb	event		
1043387010	m60_43_38	msb	treasure		
1043387020	m60_43_38	msb	treasure		
1043397010	m60_43_39	flag_tile	decoded from the flag id		
1043397020	m60_43_39	flag_tile	decoded from the flag id		
1043397030	m60_43_39	flag_tile	decoded from the flag id		
1043397200	m60_43_39	flag_tile	decoded from the flag id		
1043397500	m60_43_39	flag_tile	decoded from the flag id		
1043407000	m60_43_40	msb	treasure		
1043407010	m60_43_40	msb	treasure		
1043507000	m60_43_50	msb	treasure		
1043507010	m60_43_50	msb	treasure		
1043527000	m60_43_52	msb	treasure		
1043527030	m60_43_52	msb	treasure		
1043527400	m60_43_52	msb	treasure		
1043527410	m60_43_52	msb	treasure		
1043527500	m60_43_52	msb	event		
1043527700	m60_43_52	flag_tile	decoded from the flag id		
1043527750	m60_43_52	flag_tile	decoded from the flag id		
1043527760	m60_43_52	flag_tile	decoded from the flag id		
1043537000	m60_43_53	flag_tile	decoded from the flag id		
1043537010	m60_43_53	flag_tile	decoded from the flag id		
1043537020	m60_43_53	flag_tile	decoded from the flag id		
1043537030	m60_43_53	flag_tile	decoded from the flag id		
1043537040	m60_43_53	flag_tile	decoded from the flag id		
1043537050	m60_43_53	flag_tile	decoded from the flag id		
1043537060	m60_43_53	flag_tile	decoded from the flag id		
1043537070	m60_43_53	flag_tile	decoded from the flag id		
1043537100	m60_42_53	msb	event		
1043537400	m60_43_53	msb	event		
1044317010	m60_44_31	msb	treasure		
1044317020	m60_44_31	msb	treasure		
1044317030	m60_44_31	msb	treasure		
1044327010	m60_44_32	msb	treasure		
1044327020	m60_44_32	msb	treasure		
1044327030	m60_44_32	msb	treasure		
1044327040	m60_44_32	msb	treasure		
1044327400	m60_44_32	msb	event		
1044327410	m60_44_32	msb	event		
1044337000	m60_44_33	msb	treasure		
1044337020	m60_44_33	msb	treasure		
1044337030	m60_44_33	msb	treasure		
1044337040	m60_44_33	msb	treasure		
1044337050	m60_44_33	msb	treasure		
1044337060	m60_44_33	msb	treasure		
1044337070	m60_44_33	msb	treasure		
1044337080	m60_44_33	msb	treasure		
1044337100	m60_44_33	msb	treasure		
1044337200	m60_44_33	msb	treasure		
1044337210	m60_44_33	flag_tile	decoded from the flag id		
1044347000	m60_44_34	flag_tile	decoded from the flag id		
1044347010	m60_44_34	flag_tile	decoded from the flag id		
1044347040	m60_44_34	flag_tile	decoded from the flag id		
1044347050	m60_44_34	flag_tile	decoded from the flag id		
1044347060	m60_44_34	flag_tile	decoded from the flag id		
1044347070	m60_44_34	flag_tile	decoded from the flag id		
1044347080	m60_44_34	flag_tile	decoded from the flag id		
1044347100	m60_44_34	flag_tile	decoded from the flag id		
1044357000	m60_44_35	flag_tile	decoded from the flag id		
1044357010	m60_44_35	flag_tile	decoded from the flag id		
1044357020	m60_44_35	flag_tile	decoded from the flag id		
1044357030	m60_44_35	flag_tile	decoded from the flag id		
1044357040	m60_44_35	flag_tile	decoded from the flag id		
1044357050	m60_44_35	flag_tile	decoded from the flag id		
1044357060	m60_44_35	flag_tile	decoded from the flag id		
1044357070	m60_44_35	flag_tile	decoded from the flag id		
1044357100	m60_44_35	msb	event		
1044357900	m60_44_35	flag_tile	decoded from the flag id		
1044367000	m60_44_36	msb	treasure		
1044367010	m60_44_36	msb	treasure		
1044367020	m60_44_36	msb	treasure		
1044367030	m60_44_36	msb	treasure		
1044367040	m60_44_36	msb	treasure		
1044367100	m60_44_36	msb	treasure		
1044367200	m60_44_36	flag_tile	decoded from the flag id		
1044367300	m60_44_36	msb	treasure		
1044367310	m60_44_36	msb	treasure		
1044367320	m60_44_36	msb	treasure		
1044367330	m60_44_36	msb	treasure		
1044367340	m60_44_36	msb	treasure		
1044367700	m60_44_36	flag_tile	decoded from the flag id		
1044377010	m60_44_37	msb	treasure		
1044377020	m60_44_37	msb	treasure		
1044377200	m60_44_37	msb	treasure		
1044387010	m60_44_38	msb	treasure		
1044387040	m60_44_38	msb	treasure		
1044387100	m60_44_38	msb	treasure		
1044397010	m60_44_39	msb	treasure		
1044527000	m60_44_52	msb	treasure		
1044527010	m60_44_52	msb	treasure		
1044527020	m60_44_52	msb	treasure		
1044537010	m60_44_53	msb	treasure		
1044537300	m60_44_53	msb	event		
1045337000	m60_45_33	msb	treasure		
1045337400	m60_45_33	msb	event		
1045347000	m60_45_34	flag_tile	decoded from the flag id		
1045357000	m60_45_35	flag_tile	decoded from the flag id		
1045357020	m60_45_35	flag_tile	decoded from the flag id		
1045357030	m60_45_35	flag_tile	decoded from the flag id		
1045357040	m60_45_35	flag_tile	decoded from the flag id		
1045357050	m60_45_35	flag_tile	decoded from the flag id		
1045357060	m60_45_35	flag_tile	decoded from the flag id		
1045357070	m60_45_35	flag_tile	decoded from the flag id		
1045357080	m60_45_35	flag_tile	decoded from the flag id		
1045357090	m60_45_35	flag_tile	decoded from the flag id		
1045377000	m60_45_37	flag_tile	decoded from the flag id		
1045377010	m60_45_37	flag_tile	decoded from the flag id		
1045377040	m60_45_37	flag_tile	decoded from the flag id		
1045377050	m60_45_37	flag_tile	decoded from the flag id		
1045377060	m60_45_37	flag_tile	decoded from the flag id		
1045377070	m60_45_37	flag_tile	decoded from the flag id		
1045377080	m60_45_37	flag_tile	decoded from the flag id		
1045377090	m60_45_37	flag_tile	decoded from the flag id		
1045377100	m60_45_37	flag_tile	decoded from the flag id		
1045387000	m60_45_38	flag_tile	decoded from the flag id		
1045387020	m60_45_38	flag_tile	decoded from the flag id		
1045387030	m60_45_38	flag_tile	decoded from the flag id		
1045387040	m60_45_38	flag_tile	decoded from the flag id		
1045387050	m60_45_38	flag_tile	decoded from the flag id		
1045387060	m60_45_38	flag_tile	decoded from the flag id		
1045387070	m60_45_38	flag_tile	decoded from the flag id		
1045387080	m60_45_38	flag_tile	decoded from the flag id		
1045397000	m60_45_39	flag_tile	decoded from the flag id		
1045397020	m60_45_39	flag_tile	decoded from the flag id		
1045397040	m60_45_39	flag_tile	decoded from the flag id		
1045397050	m60_45_39	flag_tile	decoded from the flag id		
1045397060	m60_45_39	flag_tile	decoded from the flag id		
1045397070	m60_45_39	flag_tile	decoded from the flag id		
1045397080	m60_45_39	flag_tile	decoded from the flag id		
1045397090	m60_45_39	flag_tile	decoded from the flag id		
1045397100	m60_45_39	flag_tile	decoded from the flag id		
1045397110	m60_45_39	flag_tile	decoded from the flag id		
1045397120	m60_45_39	flag_tile	decoded from the flag id		
1045397140	m60_45_39	flag_tile	decoded from the flag id		
1045527000	m60_11_13	msb	treasure		
1045527010	m60_45_52	msb	treasure		
1045527020	m60_45_52	msb	treasure		
1045527030	m60_45_52	msb	treasure		
1046367000	m60_46_36	msb	treasure		
1046367010	m60_46_36	msb	treasure		
1046367030	m60_46_36	msb	treasure		
1046367100	m60_46_36	msb	treasure		
1046367500	m60_46_36	msb	treasure		
1046367700	m60_46_36	msb	event		
1046377000	m60_46_37	msb	treasure		
1046387010	m60_46_38	msb	treasure		
1046387100	m60_46_38	msb	treasure		
1046397000	m60_46_39	msb	treasure		
1046397001	m60_46_39	flag_tile	decoded from the flag id		
1046397010	m60_46_39	msb	treasure		
1046397020	m60_46_39	msb	treasure		
1046407000	m60_46_40	msb	treasure		
1046407010	m60_46_40	msb	treasure		
1046407020	m60_46_40	msb	treasure		
1046407040	m60_46_40	msb	treasure		
1046407060	m60_46_40	msb	treasure		
1046407700	m60_46_40	msb	event		
1046577300	m60_46_57	msb	treasure		
1046577800	m60_46_57	msb	treasure		
1047377000	m60_47_37	msb	treasure		
1047377010	m60_47_37	msb	treasure		
1047377020	m60_47_37	msb	treasure		
1047377030	m60_47_37	msb	treasure		
1047377040	m60_47_37	msb	treasure		
1047377050	m60_47_37	msb	treasure		
1047377100	m60_47_37	flag_tile	decoded from the flag id		
1047387010	m60_47_38	msb	treasure		
1047387030	m60_47_38	msb	treasure		
1047387040	m60_47_38	msb	treasure		
1047387070	m60_47_38	msb	treasure		
1047387080	m60_47_38	msb	treasure		
1047387100	m60_47_38	msb	treasure		
1047387110	m60_47_38	msb	treasure		
1047387120	m60_47_38	msb	treasure		
1047387130	m60_47_38	msb	treasure		
1047387700	m60_47_38	msb	event		
1047387900	m60_47_38	msb	treasure		
1047387910	m60_47_38	msb	treasure		
1047387920	m60_47_38	msb	treasure		
1047387980	m60_47_38	flag_tile	decoded from the flag id		
1047387990	m60_47_38	flag_tile	decoded from the flag id		
1047397000	m60_47_39	flag_tile	decoded from the flag id		
1047397040	m60_47_39	flag_tile	decoded from the flag id		
1047397080	m60_47_39	flag_tile	decoded from the flag id		
1047397990	m60_47_39	flag_tile	decoded from the flag id		
1047407000	m60_47_40	flag_tile	decoded from the flag id		
1047407020	m60_47_40	flag_tile	decoded from the flag id		
1047407030	m60_47_40	flag_tile	decoded from the flag id		
1047407040	m60_47_40	flag_tile	decoded from the flag id		
1047407070	m60_47_40	flag_tile	decoded from the flag id		
1047407080	m60_47_40	flag_tile	decoded from the flag id		
1047407900	m60_47_40	flag_tile	decoded from the flag id		
1047407910	m60_47_40	flag_tile	decoded from the flag id		
1047407920	m60_47_40	flag_tile	decoded from the flag id		
1047407990	m60_47_40	flag_tile	decoded from the flag id		
1047517000	m60_47_51	msb	treasure		
1047517010	m60_47_51	msb	treasure		
1047517300	m60_47_51	msb	treasure		
1047557000	m60_47_55	msb	treasure		
1047557010	m60_47_55	msb	treasure		
1047557020	m60_47_55	msb	treasure		
1047557030	m60_47_55	msb	treasure		
1047557040	m60_47_55	flag_tile	decoded from the flag id		
1047557900	m60_47_55	msb	treasure		
1047567300	m60_47_56	msb	treasure		
1047567310	m60_47_56	msb	treasure		
1047567320	m60_47_56	flag_tile	decoded from the flag id		
1047567330	m60_47_56	msb	treasure		
1047567700	m60_47_56	msb	event		
1047577300	m60_47_57	msb	treasure		
1047577310	m60_47_57	msb	treasure		
1047587000	m60_47_58	msb	treasure		
1047587800	m60_47_58	msb	treasure		
1048377000	m60_48_37	msb	treasure		
1048377020	m60_48_37	msb	treasure		
1048377030	m60_48_37	msb	treasure		
1048387000	m60_48_38	msb	treasure		
1048387010	m60_48_38	msb	treasure		
1048387020	m60_48_38	msb	treasure		
1048387030	m60_48_38	msb	treasure		
1048387500	m60_48_38	msb	event		
1048397000	m60_48_39	msb	treasure		
1048397010	m60_48_39	msb	treasure		
1048397040	m60_48_39	msb	treasure		
1048397050	m60_48_39	msb	treasure		
1048397900	m60_48_39	msb	treasure		
1048407010	m60_48_40	flag_tile	decoded from the flag id		
1048407020	m60_48_40	flag_tile	decoded from the flag id		
1048407030	m60_48_40	flag_tile	decoded from the flag id		
1048407040	m60_48_40	flag_tile	decoded from the flag id		
1048407050	m60_48_40	flag_tile	decoded from the flag id		
1048407060	m60_48_40	flag_tile	decoded from the flag id		
1048407900	m60_48_40	flag_tile	decoded from the flag id		
1048407980	m60_48_40	flag_tile	decoded from the flag id		
1048407990	m60_48_40	flag_tile	decoded from the flag id		
1048417800	m60_48_41	msb	event		
1048517000	m60_48_51	msb	treasure		
1048517700	m60_48_51	flag_tile	decoded from the flag id		
1048547800	m60_48_54	msb	treasure		
1048547810	m60_48_54	msb	treasure		
1048547820	m60_48_54	msb	treasure		
1048547830	m60_48_54	msb	treasure		
1048547840	m60_48_54	msb	treasure		
1048547990	m60_48_54	msb	enemy		
1048557300	m60_48_55	msb	treasure		
1048557600	m60_48_55	msb	treasure		
1048557700	m60_48_55	flag_tile	decoded from the flag id		
1048557710	m60_48_55	flag_tile	decoded from the flag id		
1048557900	m60_12_13	msb	treasure		
1048567300	m60_48_56	msb	treasure		
1048567800	m60_48_56	msb	event		
1048577000	m60_48_57	msb	treasure		
1048577010	m60_48_57	msb	treasure		
1048577020	m60_48_57	msb	treasure		
1048577030	m60_48_57	msb	treasure		
1048577040	m60_48_57	msb	treasure		
1048577050	m60_48_57	msb	treasure		
1048577060	m60_48_57	msb	treasure		
1048577070	m60_48_57	msb	treasure		
1048577080	m60_48_57	msb	treasure		
1048577090	m60_48_57	msb	treasure		
1048577300	m60_48_57	msb	treasure		
1048577310	m60_48_57	msb	treasure		
1048577700	m60_48_57	msb	event		
1048577800	m60_48_57	msb	treasure		
1048577810	m60_48_57	msb	treasure		
1048577900	m60_48_57	msb	event		
1048577910	m60_48_57	msb	event		
1048577920	m60_48_57	msb	event		
1048577930	m60_48_57	msb	event		
1048577990	m60_48_57	msb	enemy		
1048587300	m60_48_58	msb	treasure		
1049367000	m60_49_36	msb	treasure		
1049367010	m60_49_36	msb	treasure		
1049377010	m60_49_37	msb	treasure		
1049377020	m60_49_37	msb	treasure		
1049377050	m60_49_37	msb	treasure		
1049377070	m60_49_37	msb	treasure		
1049377100	m60_49_37	msb	event		
1049377110	m60_49_37	msb	event		
1049377700	m60_49_37	msb	event		
1049387010	m60_49_38	flag_tile	decoded from the flag id		
1049387020	m60_49_38	flag_tile	decoded from the flag id		
1049387030	m60_49_38	flag_tile	decoded from the flag id		
1049387040	m60_49_38	flag_tile	decoded from the flag id		
1049387060	m60_49_38	flag_tile	decoded from the flag id		
1049387070	m60_49_38	flag_tile	decoded from the flag id		
1049387080	m60_49_38	flag_tile	decoded from the flag id		
1049387110	m60_49_38	flag_tile	decoded from the flag id		
1049387120	m60_49_38	flag_tile	decoded from the flag id		
1049387800	m60_49_38	flag_tile	decoded from the flag id		
1049397000	m60_49_39	flag_tile	decoded from the flag id		
1049397010	m60_49_39	flag_tile	decoded from the flag id		
1049397020	m60_49_39	flag_tile	decoded from the flag id		
1049397030	m60_49_39	flag_tile	decoded from the flag id		
1049397040	m60_49_39	flag_tile	decoded from the flag id		
1049397800	m60_49_39	msb	event		
1049397850	m60_49_39	msb	event		
1049397900	m60_49_39	flag_tile	decoded from the flag id		
1049397910	m60_49_39	flag_tile	decoded from the flag id		
1049407000	m60_49_40	msb	treasure		
1049407010	m60_49_40	msb	treasure		
1049407020	m60_49_40	msb	treasure		
1049407040	m60_49_40	msb	treasure		
1049417040	m60_49_41	msb	treasure		
1049417070	m60_49_41	msb	treasure		
1049417080	m60_49_41	msb	treasure		
1049417090	m60_49_41	msb	treasure		
1049417100	m60_49_41	msb	treasure		
1049527000	m60_49_52	msb	treasure		
1049527800	m60_49_52	msb	treasure		
1049537000	m60_49_53	msb	treasure		
1049537010	m60_49_53	msb	treasure		
1049537020	m60_49_53	msb	treasure		
1049537030	m60_49_53	msb	treasure		
1049537300	m60_49_53	msb	treasure		
1049537900	m60_49_53	msb	treasure		
1049547300	m60_49_54	msb	treasure		
1049547310	m60_49_54	msb	treasure		
1049547700	m60_49_54	msb	event		
1049547900	m60_12_13	msb	treasure		
1049557300	m60_49_55	flag_tile	decoded from the flag id		
1049557310	m60_49_55	flag_tile	decoded from the flag id		
1049557320	m60_49_55	flag_tile	decoded from the flag id		
1049557330	m60_49_55	flag_tile	decoded from the flag id		
1049557700	m60_49_55	flag_tile	decoded from the flag id		
1049557800	m60_49_55	flag_tile	decoded from the flag id		
1049557810	m60_49_55	flag_tile	decoded from the flag id		
1049567300	m60_49_56	flag_tile	decoded from the flag id		
1049567310	m60_49_56	flag_tile	decoded from the flag id		
1049567320	m60_49_56	flag_tile	decoded from the flag id		
1049567330	m60_49_56	flag_tile	decoded from the flag id		
1049567340	m60_49_56	flag_tile	decoded from the flag id		
1049567350	m60_49_56	flag_tile	decoded from the flag id		
1049577700	m60_49_57	msb	event		
1049577710	m60_49_57	msb	event		
1049577720	m60_49_57	msb	event		
1050367000	m60_50_36	msb	treasure		
1050367900	m60_50_36	msb	treasure		
1050387000	m60_50_38	msb	treasure		
1050387010	m60_50_38	msb	treasure		
1050387020	m60_50_38	msb	treasure		
1050387950	m60_50_38	msb	enemy		
1050387960	m60_50_38	msb	enemy		
