# AUTO-GENERATED by tools/datamine_merchant_shops.py -- which physical merchant opens
# each ShopLineupParam row, and on which map. Replaces datamine_shop_rows.py's false
# 'block = one merchant' region inheritance. One line per (row, merchant instance);
# a row with >1 distinct map region -> gen_data collapses to HUB + DEFAULTED. map_id ->
# region is gen_data's job (_gt_region). map_source: msb|binder|msb+binder|none.
row_id	talk_id	npc_param_id	merchant_name	map_id	map_source	npc_name_id	pos_x	pos_y	pos_z
100605	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100605	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100606	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100606	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100607	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100607	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100608	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100608	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100609	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100609	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100610	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100610	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100611	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100611	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100612	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100612	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100613	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100613	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100614	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100614	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100615	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100615	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100616	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100616	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100617	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100617	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100618	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100618	801146000	32001412	Nomadic Merchant	m60_44_33	msb	180104	74.512	42.62	-110.605
100625	800001100			m11_00	binder				
100625	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100625	800003500			m35_00	binder				
100625	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100625	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100626	800001100			m11_00	binder				
100626	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100626	800003500			m35_00	binder				
100626	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100626	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100627	800001100			m11_00	binder				
100627	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100627	800003500			m35_00	binder				
100627	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100627	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100628	800001100			m11_00	binder				
100628	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100628	800003500			m35_00	binder				
100628	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100628	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100629	800001100			m11_00	binder				
100629	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100629	800003500			m35_00	binder				
100629	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100629	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100630	800001100			m11_00	binder				
100630	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100630	800003500			m35_00	binder				
100630	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100630	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100631	800001100			m11_00	binder				
100631	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100631	800003500			m35_00	binder				
100631	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100631	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100632	800001100			m11_00	binder				
100632	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100632	800003500			m35_00	binder				
100632	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100632	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100633	800001100			m11_00	binder				
100633	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100633	800003500			m35_00	binder				
100633	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100633	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100634	800001100			m11_00	binder				
100634	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100634	800003500			m35_00	binder				
100634	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100634	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100635	800001100			m11_00	binder				
100635	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100635	800003500			m35_00	binder				
100635	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100635	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100636	800001100			m11_00	binder				
100636	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100636	800003500			m35_00	binder				
100636	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100636	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100637	800001100			m11_00	binder				
100637	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100637	800003500			m35_00	binder				
100637	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100637	801156000	32001520	Nomadic Merchant	m60_38_41	msb	180105	35.646	237.951	-125.473
100650	800001100			m11_00	binder				
100650	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100650	800003500			m35_00	binder				
100650	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100650	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100652	800001100			m11_00	binder				
100652	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100652	800003500			m35_00	binder				
100652	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100652	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100654	800001100			m11_00	binder				
100654	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100654	800003500			m35_00	binder				
100654	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100654	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100656	800001100			m11_00	binder				
100656	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100656	800003500			m35_00	binder				
100656	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100656	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100657	800001100			m11_00	binder				
100657	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100657	800003500			m35_00	binder				
100657	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100657	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100658	800001100			m11_00	binder				
100658	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100658	800003500			m35_00	binder				
100658	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100658	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100659	800001100			m11_00	binder				
100659	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100659	800003500			m35_00	binder				
100659	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100659	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100660	800001100			m11_00	binder				
100660	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100660	800003500			m35_00	binder				
100660	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100660	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100661	800001100			m11_00	binder				
100661	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100661	800003500			m35_00	binder				
100661	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100661	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100662	800001100			m11_00	binder				
100662	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100662	800003500			m35_00	binder				
100662	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100662	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100663	800001100			m11_00	binder				
100663	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100663	800003500			m35_00	binder				
100663	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100663	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100664	800001100			m11_00	binder				
100664	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100664	800003500			m35_00	binder				
100664	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100664	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100665	800001100			m11_00	binder				
100665	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100665	800003500			m35_00	binder				
100665	800006000	32000010	Merchant Kalé	m60_42_36	msb	180000	-56.962	92.316	91.602
100665	801166000	32001612	Isolated Merchant	m60_41_32	msb	180106	6.938	0.608	100.063
100675	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100675	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100676	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100676	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100678	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100678	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100680	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100680	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100681	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100681	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100682	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100682	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100686	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100686	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100687	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100687	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100688	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100688	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100689	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100689	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100690	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100690	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100691	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100691	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100692	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100692	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100693	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100693	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100694	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100694	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100695	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100695	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100696	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100696	801176000	32001720	Isolated Merchant	m60_35_45	msb	180107	96.277	284.613	46.73
100700	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100700	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100704	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100704	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100705	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100705	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100706	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100706	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100714	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100714	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100715	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100715	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100716	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100716	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100717	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100717	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100718	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100718	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100719	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100719	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100720	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100720	801186000	32001820	Nomadic Merchant	m60_36_49	msb	180108	17.519	297.041	-10.72
100725	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100725	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100726	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100726	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100727	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100727	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100728	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100728	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100729	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100729	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100730	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100730	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100731	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100731	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100732	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100732	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100733	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100733	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100734	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100734	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100735	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100735	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100736	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100736	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100737	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100737	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100738	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100738	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100739	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100739	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100740	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100740	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100741	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100741	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100742	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100742	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100743	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100743	801196000	32001933	Hermit Merchant	m60_43_53	msb	180109	-21.175	993.297	1.33
100750	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100750	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100751	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100751	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100752	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100752	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100753	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100753	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100761	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100761	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100764	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100764	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100765	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100765	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100766	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100766	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100767	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100767	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100768	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100768	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100769	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100769	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100770	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100770	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100771	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100771	801206000	32002030	Nomadic Merchant	m60_40_52	msb	180110	103.022	828.621	124.636
100775	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100775	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100777	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100777	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100784	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100784	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100789	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100789	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100790	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100790	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100791	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100791	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100792	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100792	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100793	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100793	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100794	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100794	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100795	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100795	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100796	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100796	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100797	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100797	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100798	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100798	801216000	32002132	Nomadic Merchant	m60_37_54	msb	180111	18.589	965.007	55.672
100801	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100801	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100802	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100802	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100803	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100803	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100813	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100813	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100814	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100814	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100815	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100815	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100816	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
100816	801226000	32002240	Nomadic Merchant	m60_48_38	msb	180112	-28.623	84.376	19.259
100817	600001110	500020079	Twin Maiden Husks	m11_10	msb+binder	160000	-298.32	-22.624	-275.395
