# AUTO-GENERATED by tools/datamine_flag_names.py -- DO NOT EDIT, re-emit.
# A human-readable label for an event flag, taken from FromSoft's OWN developer comment on the
# event that SETS it (the decompiled EMEVD carries `// <japanese> -- <english gloss>` above almost
# every event). The flag itself has no name anywhere in the game data.
# 🛑 IT NAMES THE EVENT, NOT THE FLAG. One event setting five flags labels all five identically --
#   an ATTRIBUTION ("set by the thing called X"), never a definition. `setters` is how many distinct
#   named setters were found; >1 means the label shown is one of several.
# 🛑 `name_en` IS A MACHINE TRANSLATION carried in the decompiled comment, not a FromSoft string.
#   `name_ja` is the datum. Read the Japanese before reasoning about meaning.
# 🛑 A FLAG ABSENT HERE IS UNNAMED, not ungated. Absence means this scan could not reach it.
# source: emevd_event (a SetEventFlag site in a NAMED event -- strongest)
#       | emevd_batch (inside a BatchSetEventFlags range in a named event; the comment names the
#                      RANGE's purpose, so it is weaker. Ranges wider than 64 are dropped)
#       | esd_talk    (no EMEVD setter; esd_flags.tsv says a talk ESD sets it. Provenance, no name)
# TIER 2 (AGENTS §5a): a hand-run emit. No build.ps1 step regenerates this and CI cannot -- the
#   EMEVD is licensing-restricted. Re-emit and commit when the corpus changes.
# MEASURED THIS RUN (recomputed on every emit):
#   files                          589
#   events                         4893
#   events_named                   3791
#   events_unnamed                 1102
#   set_sites                      4527
#   set_sites_in_unnamed_event     1247
#   batch_sites                    662
#   batch_sites_in_unnamed_event   76
#   esd_only                       2267
#   flags labelled                 5111
#     via emevd_event              2173
#     via emevd_batch              671
#     via esd_talk                 2267
flag	name_ja	name_en	source	set_by_event	map_id	setters
1044379260		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044379262		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044379270		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044379271		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044380220	霊クラゲNPCいる時に消すイベント	An event that disappears when a spirit jellyfish NPC is present	emevd_event	1044382220	m60_44_38_00	2
1044382712		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389202		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1044389206		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1044389208		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1044389209	NPC318_混沌の宿主_混沌に乗っ取られた_リアルタイム遷移	NPC318_Host of Chaos_Hijacked by Chaos_Real-time transition	emevd_event	1049533701	m60_49_53_00	1
1044389211		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1044389252		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389253		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389254		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389255		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389256		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389257		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044389263		set by NPC talk 988006000 on m60_00_00_00	esd_talk	988006000	m60_00_00_00	1
1044392700		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044392701		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044392710	NPCNPC801赤目モブ２_NPC初期化イベント	NPCNPC801 Red Eye Mob 2_NPC initialization event	emevd_event	1044393710	m60_44_39_10	2
1044392715		set by NPC talk 801116000 on m60_00_00_00	esd_talk	801116000	m60_00_00_00	1
1044399202	NPC319ダヴィド_NPC初期化イベント	NPC319 David_NPC initialization event	emevd_event	1044390715	m60_44_39_10	4
1044399205		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399206		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399207		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399210		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399211		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399212		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399213		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1044399250	NPCNPC801赤目モブ２_NPC初期化イベント	NPCNPC801 Red Eye Mob 2_NPC initialization event	emevd_event	1044393710	m60_44_39_10	2
1044399255		set by NPC talk 801116000 on m60_00_00_00	esd_talk	801116000	m60_00_00_00	1
1044399265	NPC801赤目モブ１_血文字表示	NPC801 Red Eye Mob 1_Blood text display	emevd_event	1045363715	m60_45_36_00	2
1044522700		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044522701	NPC331ならず者_再会カニ売り_アセット埋まり対策	NPC331 Rogue_Reunion crab seller_Asset filling measures	emevd_event	1044523700	m60_44_52_10	2
1044529255	NPC331ならず者_高山のショップラインナップ解放	NPC331 Rogue_Takayama shop lineup released	emevd_event	1044523705	m60_44_52_00	2
1044529256		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529257		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529258		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529259		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529261		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529262		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529263		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529264		set by NPC talk 331006000 on m60_00_00_00	esd_talk	331006000	m60_00_00_00	1
1044529270		set by NPC talk 331206000 on m60_00_00_00	esd_talk	331206000	m60_00_00_00	1
1044529271		set by NPC talk 331206000 on m60_00_00_00	esd_talk	331206000	m60_00_00_00	1
1044529272	NPC331ならず者_糞喰いに殺された_アイテム光出現フラグ立て	NPC331 Rogue_Killed by a shit eater_Item light appearance flag set	emevd_event	1044523706	m60_44_52_00	2
1044530300	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1045330101	【18．2末版】小篝火補充数リセット	[18.2 end version] Small bonfire replenishment number reset	emevd_batch	9910	common	1
1045330102	【18．2末版】小篝火補充数リセット	[18.2 end version] Small bonfire replenishment number reset	emevd_batch	9910	common	1
1045332621	魔術師塔イベント_ヒントテキスト表示	Magician Tower Event_Hint text display	emevd_event	1045332254	m60_45_33_00	1
1045332901	隕石跡イベントボス出現	Meteorite Ruin Event Boss Appears	emevd_event	1045332920	m60_45_33_00	1
1045342700		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	2
1045342701		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	2
1045342710		set by NPC talk 311006000 on m60_00_00_00	esd_talk	311006000	m60_00_00_00	1
1045342711		set by NPC talk 311006000 on m60_00_00_00	esd_talk	311006000	m60_00_00_00	1
1045342719	NPC311半島砦の城主_出現要求	NPC311 Peninsula Fort Castle Lord_Appearance Request	emevd_event	1045340706	m60_45_34_00	1
1045349202	NPC310城主の娘_NPC初期化イベント_初期状態	NPC310 Castle Lord's Daughter_NPC initialization event_Initial state	emevd_event	1045340700	m60_45_34_00	1
1045349205		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	2
1045349206		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	2
1045349207		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	2
1045349215		set by NPC talk 310003500 on m35_00_00_00	esd_talk	310003500	m35_00_00_00	4
1045349252		set by NPC talk 311006000 on m60_00_00_00	esd_talk	311006000	m60_00_00_00	1
1045349255		set by NPC talk 311006000 on m60_00_00_00	esd_talk	311006000	m60_00_00_00	1
1045349256	NPC311半島砦の城主_被ダメで固定化	NPC311 Lord of Peninsula Fort_Fixed due to damage	emevd_event	1045340707	m60_45_34_00	2
1045349258	NPC311半島砦の城主_NPC初期化イベント_娘の遺体発見	NPC311 Lord of the Peninsula Fort_NPC initialization event_Daughter's body discovered	emevd_event	1045340705	m60_45_34_00	1
1045349259	NPC311半島砦の城主_キャラ状態遷移	NPC311 Peninsula Fort Castle Lord_Character state transition	emevd_event	3419	common	1
1045350101	【18．2末版】小篝火補充数リセット	[18.2 end version] Small bonfire replenishment number reset	emevd_batch	9910	common	1
1045360500	隕石アイコンの非表示フラグをON	Turn on the hide flag of the meteorite icon	emevd_event	1045362400	m60_45_36_10	2
1045362702		set by NPC talk 801126000 on m60_00_00_00	esd_talk	801126000	m60_00_00_00	1
1045362705		set by NPC talk 801126000 on m60_00_00_00	esd_talk	801126000	m60_00_00_00	1
1045362707		set by NPC talk 801126000 on m60_00_00_00	esd_talk	801126000	m60_00_00_00	1
1045369200	NPC802赤目商人3_初期化イベント	NPC802 Red Eye Merchant 3_Initialization event	emevd_event	1045363700	m60_45_36_00	2
1045369220	NPC802赤目商人3_キャラ状態遷移	NPC802 Red Eye Merchant 3_Character state transition	emevd_event	4759	common	1
1045369221	NPC802赤目商人3_キャラ状態遷移	NPC802 Red Eye Merchant 3_Character state transition	emevd_event	4759	common	1
1045369222	NPC802赤目商人3_ここで死亡監視	NPC802 Red Eye Merchant 3_Death monitoring here	emevd_event	1045363702	m60_45_36_10	2
1045369223		set by NPC talk 800026000 on m60_00_00_00	esd_talk	800026000	m60_00_00_00	4
1045369224		set by NPC talk 800026000 on m60_00_00_00	esd_talk	800026000	m60_00_00_00	4
1045369225		set by NPC talk 800026000 on m60_00_00_00	esd_talk	800026000	m60_00_00_00	4
1045369229	NPC802赤目商人3_地図ポイント発見	NPC802 Red Eye Merchant 3_Map point discovery	emevd_event	1045363704	m60_45_36_00	2
1045369300		set by NPC talk 801126000 on m60_00_00_00	esd_talk	801126000	m60_00_00_00	1
1045369305		set by NPC talk 801126000 on m60_00_00_00	esd_talk	801126000	m60_00_00_00	1
1045372700		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045372701		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045372705		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045372706	NPC216_狼頭の戦士_近距離遠吠え再開	NPC216_Wolf-Headed Warrior_Resumes short-range howling	emevd_event	1045370713	m60_45_37_00	2
1045372707	NPC216_狼頭の戦士_樹から飛び降りてくる	NPC216_Wolf-Headed Warrior_Jumping down from the tree	emevd_event	1045370711	m60_45_37_00	2
1045379202	NPC216_狼頭の戦士_NPC初期化イベント_初期状態	NPC216_Wolf Head Warrior_NPC initialization event_Initial state	emevd_event	1045370710	m60_45_37_00	3
1045379205		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045379206		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045379207	NPC216狼頭の戦士_キャラ状態遷移	NPC216 Wolf-Headed Warrior_Character state transition	emevd_event	3619	common	1
1045379208		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	4
1045379209	ラニ一味敵対	Rani gang is hostile	emevd_event	3049	common	2
1045379220	NPC216_狼頭の戦士_広範囲遠吠え再生	NPC216_Wolf Head Warrior_Wide range howling playback	emevd_event	1045370712	m60_45_37_10	2
1045379222		set by NPC talk 216001202 on m12_02_00_00	esd_talk	216001202	m12_02_00_00	2
1045379250	NPC309_盗賊の頭_ワープ禁止実行	NPC309_Thief's Head_Warp prohibition execution	emevd_event	1045370720	m60_45_37_10	2
1045382701		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045382704		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045382705		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389203	NPC321見張り塔の貴人_初期状態_NPC初期化イベント	NPC321 Watchtower Noble_Initial state_NPC initialization event	emevd_event	1045383700	m60_45_38_10	4
1045389205		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389206		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389207		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389208		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389220		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389221		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389222		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389223		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045389224		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1045392280	オオカミVSルーンベア_交戦イベント	Wolf VS Rune Bear_Battle Event	emevd_event	1045392280	m60_45_39_00	2
1045392700		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045392701		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399202		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399205		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399206		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399207		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399208		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045399209		set by NPC talk 319001110 on m11_10_00_00	esd_talk	319001110	m11_10_00_00	2
1045510620	英雄の墓扉開いたらひらきっぱにする	Open the hero's tomb door when it opens.	emevd_event	1045512620	m60_45_51_00	1
1045520500	王都の封印	Seal of the Royal Capital	emevd_event	1045522500	m60_45_52_00	2
1045522550	王都の封印	Seal of the Royal Capital	emevd_event	1045522500	m60_45_52_00	2
1045529250	NPC344_トラゴス_白霊共闘許可フラグ立て	NPC344_Tragos_White spirit cooperation permission flag setting	emevd_event	1045520720	m60_45_52_00	2
1046360320	見張り塔強敵撃破で王軍兵士出さない	No royal soldiers will be sent out after defeating a strong enemy in the guard tower.	emevd_event	1046362300	m60_46_36_10	2
1046360330	見張り塔亜人に占拠される	Watchtower occupied by demihumans	emevd_event	1046362310	m60_46_36_10	2
1046360705	見張り塔強敵撃破で王軍兵士出さない	No royal soldiers will be sent out after defeating a strong enemy in the guard tower.	emevd_event	1046362300	m60_46_36_10	2
1046360706	NPC321見張り塔の貴族_キャラ状態遷移	NPC321 Watchtower Noble_Character state transition	emevd_event	3599	common	1
1046362260	王軍VS亜人_交戦イベント	Royal Army VS Ajin_Battle Event	emevd_event	1046362260	m60_46_36_10	2
1046362320	見張り塔強敵撃破で王軍兵士出さない	No royal soldiers will be sent out after defeating a strong enemy in the guard tower.	emevd_event	1046362300	m60_46_36_10	2
1046362330	見張り塔亜人に占拠される	Watchtower occupied by demihumans	emevd_event	1046362310	m60_46_36_10	2
1046369205		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1046369206		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1046369207		set by NPC talk 321001000 on m10_00_00_00	esd_talk	321001000	m10_00_00_00	2
1046382700		set by NPC talk 000003000 on m00_00_00_00	esd_talk	000003000	m00_00_00_00	1
1046389200		set by NPC talk 000003000 on m00_00_00_00	esd_talk	000003000	m00_00_00_00	1
1046389201		set by NPC talk 000001000 on m00_00_00_00	esd_talk	000001000	m00_00_00_00	1
1046389202		set by NPC talk 000003000 on m00_00_00_00	esd_talk	000003000	m00_00_00_00	1
1046389203		set by NPC talk 000003000 on m00_00_00_00	esd_talk	000003000	m00_00_00_00	1
1047408540	救済対応_陸	Relief response_land	emevd_event	6906	common	1
1047412350	巨大壺イベント_サイン	Giant pot event_sign	emevd_event	1047412300	m60_47_41_00	1
1047419200		set by NPC talk 221006000 on m60_00_00_00	esd_talk	221006000	m60_00_00_00	1
1047419201	巨大壺イベント_イベント終了フラグを立たせる	Giant pot event_raise event end flag	emevd_event	1047412301	m60_47_41_00	1
1047582700	NPC228ウルフライダー_バディ召喚に見える動作	NPC228 Wolf Rider_Action that looks like buddy summoning	emevd_event	1047583701	m60_47_58_00	1
1047582701		set by NPC talk 228106000 on m60_00_00_00	esd_talk	228106000	m60_00_00_00	1
1047589205		set by NPC talk 228106000 on m60_00_00_00	esd_talk	228106000	m60_00_00_00	1
1047589206		set by NPC talk 228106000 on m60_00_00_00	esd_talk	228106000	m60_00_00_00	1
1047589210	NPC228ウルフライダー_消滅アニメ再生待ち	NPC228 Wolf Rider_Waiting for extinction animation to play	emevd_event	1047583703	m60_47_58_00	1
1047589250	雪山霊廟救済	snowy mountain mausoleum relief	emevd_event	4612	common	1
1048372201	スカラベ_メタル個体ミニゲーム_イベント	Scarab_Metal Individual Mini Game_Event	emevd_event	1048372200	m60_48_37_00	1
1048372202	スカラベ_メタル個体ミニゲーム_イベント	Scarab_Metal Individual Mini Game_Event	emevd_event	1048372200	m60_48_37_00	1
1048382702		set by NPC talk 801226000 on m60_00_00_00	esd_talk	801226000	m60_00_00_00	1
1048382705		set by NPC talk 801226000 on m60_00_00_00	esd_talk	801226000	m60_00_00_00	1
1048382707		set by NPC talk 801226000 on m60_00_00_00	esd_talk	801226000	m60_00_00_00	1
1048389200		set by NPC talk 801226000 on m60_00_00_00	esd_talk	801226000	m60_00_00_00	1
1048389205		set by NPC talk 801226000 on m60_00_00_00	esd_talk	801226000	m60_00_00_00	1
1048399200		set by NPC talk 101406000 on m60_00_00_00	esd_talk	101406000	m60_00_00_00	1
1048400800	ボス撃破	Defeat the boss	emevd_event	1048402800	m60_48_40_00	1
1048410701		set by NPC talk 801256000 on m60_00_00_00	esd_talk	801256000	m60_00_00_00	1
1048412700		set by NPC talk 801256000 on m60_00_00_00	esd_talk	801256000	m60_00_00_00	1
1048412705		set by NPC talk 801256000 on m60_00_00_00	esd_talk	801256000	m60_00_00_00	1
1048412707		set by NPC talk 801256000 on m60_00_00_00	esd_talk	801256000	m60_00_00_00	1
1048412708	NPC801モブ赤目15_NPC初期化イベント	NPC801 mob red eye 15_NPC initialization event	emevd_event	1048410700	m60_48_41_00	1
1048412709	NPC801モブ赤目15_NPC初期化イベント	NPC801 mob red eye 15_NPC initialization event	emevd_event	1048410700	m60_48_41_00	1
1048419205	NPC801モブ赤目15_NPC初期化イベント	NPC801 mob red eye 15_NPC initialization event	emevd_event	1048410700	m60_48_41_00	1
1048510300	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1048570310	ガーゴイル像_ヒントテキスト表示	Gargoyle statue_hint text display	emevd_event	1048572310	m60_48_57_00	1
1048570320	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1048570350	雪街_霧壁解除_最奥	Snow town_fog wall removed_deepest	emevd_event	1048572350	m60_48_57_00	1
1048572305	雪街_封牢_ワープイベント	Snow Town_Confinement_Warp Event	emevd_event	1048572300	m60_48_57_00	1
1048572306	雪街_封牢_ワープイベント	Snow Town_Confinement_Warp Event	emevd_event	1048572300	m60_48_57_00	1
1048572307	雪街_封牢_ワープイベント	Snow Town_Confinement_Warp Event	emevd_event	1048572300	m60_48_57_00	1
1048572308	雪街_封牢_ワープイベント	Snow Town_Confinement_Warp Event	emevd_event	1048572300	m60_48_57_00	1
1048572309	雪街_封牢_ワープイベント	Snow Town_Confinement_Warp Event	emevd_event	1048572300	m60_48_57_00	1
1049362310	交戦後用巡回ルート付与_XX	Add patrol route for battle_XX	emevd_event	1049362300	m60_49_36_00	1
1049362400	砦前_交戦イベント_王軍	In front of the fort_Battle event_King's army	emevd_event	1049362400	m60_49_36_00	1
1049362410	砦前_交戦イベント_野犬ティラノ	In front of the fort_Battle event_Wild dog Tyranno	emevd_event	1049362410	m60_49_36_00	1
1049370290	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1049370292	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1049370299	救済対応_壱	Relief response_1	emevd_event	6901	common	1
1049372700		set by NPC talk 801236000 on m60_00_00_00	esd_talk	801236000	m60_00_00_00	1
1049372705		set by NPC talk 801236000 on m60_00_00_00	esd_talk	801236000	m60_00_00_00	1
1049372707		set by NPC talk 801236000 on m60_00_00_00	esd_talk	801236000	m60_00_00_00	1
1049379200		set by NPC talk 801236000 on m60_00_00_00	esd_talk	801236000	m60_00_00_00	1
1049379205		set by NPC talk 801236000 on m60_00_00_00	esd_talk	801236000	m60_00_00_00	1
1049382300	老いた宿将イベント_お供の喪失兵士を呼び出す	Old Commander Event_Calling the Lost Soldier to Accompany	emevd_event	1049382820	m60_49_38_00	1
1049382301	老いた宿将イベント_お供の喪失兵士を呼び出す_第二波	Old Commander Event_Calling Lost Soldiers to Accompany_Second Wave	emevd_event	1049382824	m60_49_38_00	1
1049390800	ボス撃破	Defeat the boss	emevd_event	1049390800	m60_49_39_00	1
1049392201	スカラベ_メタル個体ミニゲーム_イベント	Scarab_Metal Individual Mini Game_Event	emevd_event	1049392350	m60_49_39_00	1
1049392202	スカラベ_メタル個体ミニゲーム_イベント	Scarab_Metal Individual Mini Game_Event	emevd_event	1049392350	m60_49_39_00	1
1049532500		set by NPC talk 610006000 on m60_00_00_00	esd_talk	610006000	m60_00_00_00	1
1049532504		set by NPC talk 610006000 on m60_00_00_00	esd_talk	610006000	m60_00_00_00	1
1049539205		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1049539206		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1049539207		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1049539208		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1049539209		set by NPC talk 318001110 on m11_10_00_00	esd_talk	318001110	m11_10_00_00	2
1049539210	NPC318_混沌の宿主_混沌に乗っ取られた_リアルタイム遷移	NPC318_Host of Chaos_Hijacked by Chaos_Real-time transition	emevd_event	1049533701	m60_49_53_00	2
1049539212	NPC318_混沌の宿主_混沌に乗っ取られた_死亡会話途切れ防止	NPC318_Host of Chaos_Hijacked by Chaos_Death conversation interruption prevention	emevd_event	1049533703	m60_49_53_00	2
1049539300		set by NPC talk 101506000 on m60_00_00_00	esd_talk	101506000	m60_00_00_00	1
1049540510	エレベータ初期フラグ	Elevator initial flag	emevd_event	1049540519	m60_49_54_00	1
1049542700		set by NPC talk 228306000 on m60_00_00_00	esd_talk	228306000	m60_00_00_00	1
1049549002		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049549005		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049549006		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049549007		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049549008		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049549200	NPC228ウルフライダー_教会への誘導会話再生	NPC228 Wolf Rider_Church guidance conversation playback	emevd_event	1049543700	m60_49_54_00	1
1049549201		set by NPC talk 228306000 on m60_00_00_00	esd_talk	228306000	m60_00_00_00	1
1049552200	ブリザードエリア_交戦イベント	Blizzard area_battle event	emevd_event	1049552200	m60_49_55_00	1
1049552700		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049552701		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1049552702		set by NPC talk 335006000 on m60_00_00_00	esd_talk	335006000	m60_00_00_00	1
1050302710		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050302715		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050302716		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050302717		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050302718		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050302719		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309251		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309252		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309254		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309255		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309256		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309260		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309261		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309266		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309270		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309271		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309272		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309275		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309276		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309277		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309291		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309294		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309295		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309297		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050309298		set by NPC talk 800106000 on m60_00_00_00	esd_talk	800106000	m60_00_00_00	3
1050362400	砦前_交戦イベント	In front of the fort_battle event	emevd_event	1050362400	m60_50_36_00	1
1050382702	NPC349腐敗長老_キャラ状態遷移	NPC349 Corrupt Elder_Character state transition	emevd_event	4179	common	1
1050382703		set by NPC talk 349006000 on m60_00_00_00	esd_talk	349006000	m60_00_00_00	1
1050382704		set by NPC talk 349006000 on m60_00_00_00	esd_talk	349006000	m60_00_00_00	1
1050382711		set by NPC talk 348001500 on m15_00_00_00	esd_talk	348001500	m15_00_00_00	2
1050382712		set by NPC talk 348001500 on m15_00_00_00	esd_talk	348001500	m15_00_00_00	2
1050382713	NPC348マレニアの娘_自動会話イベント	NPC348 Marenia's Daughter_Automatic Conversation Event	emevd_event	1050383714	m60_50_38_00	1
1050382715		set by NPC talk 348001500 on m15_00_00_00	esd_talk	348001500	m15_00_00_00	2
1050382716		set by NPC talk 348001500 on m15_00_00_00	esd_talk	348001500	m15_00_00_00	2
