# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run via the connected folder over the
# 88 progression-surface-hosting maps; expand to all maps for the map tracker). Treasure chain:
# Event/Treasure ItemLotID -> ItemLotParam_map flags, TreasurePartName -> Part/Asset Position.
# Grace rows: BonfireWarpParam posX/Y/Z + grace_flags tile + grace_names. Map-LOCAL coords.
kind	key	map_id	x	y	z	name
grace	71308	m13_00	-73.6	-0.97	498.83	Dragon Temple Lift
grace	71309	m13_00	83.98	-86.05	608.5	Dragon Temple Rooftop
grace	71310	m13_00	64.07	-73.77	497.52	Beside the Great Bridge
grace	71400	m14_00	32.86	154.12	-20.34	Raya Lucaria Grand Library
grace	71401	m14_00	154.79	110.18	-222.38	Debate Parlor
grace	71402	m14_00	-13.92	62	-95.64	Church of the Cuckoo
grace	71403	m14_00	134.24	94.07	-184.98	Schoolhouse Classroom
grace	71500	m15_00	-21.34	51.57	487.89	Malenia, Goddess of Rot
grace	71501	m15_00	77.19	247	432.05	Prayer Room
grace	71502	m15_00	-28.82	211.44	596.6	Elphael Inner Wall
grace	71503	m15_00	121.88	170.4	483.54	Drainage Channel
grace	71504	m15_00	88.93	60.8	549.13	Haligtree Roots
grace	71505	m15_00	175.95	431.75	297.9	Haligtree Promenade
grace	71506	m15_00	-0.49	618.05	42.91	Haligtree Canopy
grace	71507	m15_00	63.54	501.51	231.44	Haligtree Town
grace	71508	m15_00	-1.34	475.87	294.97	Haligtree Town Plaza
grace	71600	m16_00	93.68	-439.54	-116.08	Rykard, Lord of Blasphemy
grace	71601	m16_00	54.92	6.84	-207.91	Temple of Eiglay
grace	71602	m16_00	40.88	4.95	-60.27	Volcano Manor
grace	71603	m16_00	-62.98	-9.21	-113.62	Prison Town Church
grace	71604	m16_00	-131.45	-43.6	-213.28	Guest Hall
grace	71605	m16_00	98.2	-432.87	-11.75	Audience Pathway
grace	71606	m16_00	273.651	-133.13	-258.567	Abductor Virgin
grace	71607	m16_00	163.033	-106.969	-149.041	Subterranean Inquisition Chamber
grace	71800	m18_00	-88.4	-10.17	43.86	Cave of Knowledge
grace	71801	m18_00	-115.7	13.87	12.14	Stranded Graveyard
grace	71900	m19_00	181.1	102.35	-607.06	Fractured Marika
grace	72000	m20_00	-49.67	118.11	311.77	Theatre of the Divine Beast
grace	72001	m20_00	-103.62	43.92	190.55	Belurat, Tower Settlement
grace	72002	m20_00	-6.91	60.59	143.42	Small Private Altar
grace	72003	m20_00	-67.92	118.1	285.15	Stagefront
grace	72010	m20_01	-228.89	299.26	-171.88	Gate of Divinity
grace	72012	m20_01	-172.4	-15.02	18.37	Enir-Ilim: Outer Wall
grace	72013	m20_01	-125.03	23.48	-84.12	First Rise
grace	72014	m20_01	-297.21	65.07	-83.08	Spiral Rise
grace	72015	m20_01	-322.26	169.16	-304.15	Cleansing Chamber Anteroom
grace	72016	m20_01	-179.9	287.46	-197.92	Divine Gate Front Staircase
grace	72101	m21_00	75.65	156.63	131.54	Main Gate Plaza
grace	72102	m21_00	61.35	157.07	106.46	Shadow Keep Main Gate
grace	72106	m21_00	390.08	50.02	199.85	Church District Entrance
grace	72107	m21_00	293.39	28.71	125.43	Sunken Chapel
grace	72108	m21_00	308.69	-209.87	289.36	Tree-Worship Passage
grace	72109	m21_00	379.07	-239.51	411.23	Tree-Worship Sanctum
grace	72110	m21_01	85.96	351.76	362.24	Messmer's Dark Chamber
grace	72111	m21_01	192.98	268.12	258.4	Storehouse, First Floor
grace	72112	m21_01	168.24	298.09	272.28	Storehouse, Fourth Floor
grace	72113	m21_01	181.74	328	305.67	Storehouse, Seventh Floor
grace	72114	m21_01	98.09	351.87	316.47	Dark Chamber Entrance
grace	72116	m21_01	217.87	278.11	256.8	Storehouse, Back Section
grace	72117	m21_01	217.07	338.1	244.12	Storehouse, Loft
grace	72120	m21_02	-1.22	131.92	260.25	West Rampart
grace	72200	m22_00	-115.22	-294.07	70.77	Garden of Deep Purple
grace	72201	m22_00	-397.9	304.95	12.62	Stone Coffin Fissure
grace	72202	m22_00	-248.37	216.33	-28.81	Fissure Cross
grace	72203	m22_00	-190.27	176.25	255.97	Fissure Waypoint
grace	72204	m22_00	-12.12	218.1	230.35	Fissure Depths
grace	72500	m25_00	11.17	0	-3.21	Finger Birthing Grounds
grace	72800	m28_00	-15.32	17	-125.51	Discussion Chamber
grace	72801	m28_00	-4.15	3.04	-32.98	Manse Hall
grace	72802	m28_00	-19.91	20	-37.45	Midra's Library
grace	72803	m28_00	-21.51	16	-56.4	Second Floor Chamber
grace	73000	m30_00	-95.662	66.13	107.314	Tombsward Catacombs
grace	73001	m30_01	-26.735	50.307	-50.343	Impaler's Catacombs
grace	73002	m30_02	42.644	144.915	-11.158	Stormfoot Catacombs
grace	73003	m30_03	-9.41	223.82	-24.05	Road's End Catacombs
grace	73004	m30_04	89.228	66.35	64.978	Murkwater Catacombs
grace	73005	m30_05	-73.18	426.51	111.21	Black Knife Catacombs
grace	73006	m30_06	75.46	239.75	69.66	Cliffbottom Catacombs
grace	73007	m30_07	-127.08	835.81	121.83	Wyndham Catacombs
grace	73008	m30_08	47.06	884.02	8.12	Sainted Hero's Grave
grace	73009	m30_09	104.56	902.59	15.69	Gelmir Hero's Grave
grace	73010	m30_10	62.54	952.82	137.72	Auriza Hero's Grave
grace	73011	m30_11	-86.12	192.79	30.18	Deathtouched Catacombs
grace	73012	m30_12	-39.03	653.62	105.44	Unsightly Catacombs
grace	73013	m30_13	102.75	969.71	25.77	Auriza Side Tomb
grace	73014	m30_14	-54.48	123.36	67.589	Minor Erdtree Catacombs
grace	73015	m30_15	90.19	54.51	69.13	Caelid Catacombs
grace	73016	m30_16	37.72	5.19	-134.68	War-Dead Catacombs
grace	73017	m60_50_53	-118.56	1511.76	120.04	Giant-Conquering Hero's Grave
grace	73018	m60_50_53	26.16	1577.71	109.34	Giants' Mountaintop Catacombs
grace	73019	m60_50_55	-69.57	1360.01	-86.39	Consecrated Snowfield Catacombs
grace	73020	m30_20	-105.12	1338.62	-122.7	Hidden Path to the Haligtree
grace	73100	m60_43_37	75.24	62.93	61.08	Murkwater Cave
grace	73101	m31_01	-103.2	-1.15	-40.21	Earthbore Cave
grace	73102	m60_42_33	-114.11	6.66	31.25	Tombsward Cave
grace	73103	m31_03	-59.563	110.818	-11.039	Groveside Cave
grace	73104	m31_04	14.54	237.31	-38.15	Stillwater Cave
grace	73105	m31_05	-116.13	225.58	-4.21	Lakeside Crystal Cave
grace	73106	m31_06	72.96	236.39	120.51	Academy Crystal Cave
grace	73107	m31_07	-9.09	799.94	141.35	Seethewater Cave
grace	73109	m31_09	-67.26	1033.42	-60.25	Volcano Cave
grace	73110	m31_10	2.75	160.52	84.72	Dragonbarrow Cave
grace	73111	m31_11	127.07	207.59	63.94	Sellia Hideaway
grace	73112	m31_12	-54.88	1254.82	43.99	Cave of the Forlorn
grace	73115	m31_15	48.107	-0.332	-41.907	Coastal Cave
grace	73117	m31_17	60.07	96.45	96.4	Highroad Cave
grace	73118	m31_18	49.48	838.13	23.11	Perfumer's Grotto
grace	73119	m31_19	101.29	654.73	-55.79	Sage's Cave
grace	73120	m31_20	137.79	127.62	42.44	Abandoned Cave
grace	73121	m31_21	-64.32	87.81	33.87	Gaol Cave
grace	73122	m60_53_56	-38.33	1626.26	114.54	Spiritcaller Cave
grace	73200	m32_00	36.14	27.87	-69.91	Morne Tunnel
grace	73201	m60_43_37	-121.7	66.61	-34.93	Limgrave Tunnels
grace	73202	m60_37_47	-111.98	242.98	16.29	Raya Lucaria Crystal Tunnel
grace	73204	m60_38_53	87.74	732.33	-114.49	Old Altus Tunnel
grace	73205	m32_05	-52.26	814	40.72	Altus Tunnel
grace	73207	m60_46_39	61.21	150.66	40.33	Gael Tunnel
grace	73208	m32_08	18.43	86.42	110.58	Sellia Crystal Tunnel
grace	73211	m60_47_55	45.93	1258.75	-61.04	Yelough Anix Tunnel
grace	73257	m32_07	-34.2	90.64	113.05	Rear Gael Tunnel Entrance
grace	73410	m34_10	-62.05	38.41	131.87	Limgrave Tower Bridge
grace	73412	m34_10	932.09	340.91	604.25	Divine Tower of Limgrave
grace	73420	m34_11	-12.2	-157.94	69.27	Study Hall Entrance
grace	73421	m34_11	53.29	-5	14.91	Liurnia Tower Bridge
grace	73422	m34_11	453.77	288.4	79.97	Divine Tower of Liurnia
grace	73430	m34_12	-47.81	991.39	-350.04	Divine Tower of West Altus
grace	73431	m60_43_50	-66.6	809.01	35.73	Sealed Tunnel
grace	73432	m34_12	-43.57	704.64	-237.58	Divine Tower of West Altus: Gate
grace	73440	m34_13	87.68	47.31	-24.19	Divine Tower of Caelid: Basement
grace	73441	m34_13	75.945	259.315	-7.197	Divine Tower of Caelid: Center
grace	73450	m34_14	602.67	26.51	-489.58	Divine Tower of East Altus: Gate
grace	73451	m34_14	625.03	330.74	-549.95	Divine Tower of East Altus
grace	73460	m34_15	-5.07	291.82	-26.56	Isolated Divine Tower
grace	73500	m35_00	74.374	-298.535	-80.598	Cathedral of the Forsaken
grace	73501	m35_00	-147.44	-98.54	-165.97	Underground Roadside
grace	73502	m35_00	-49.381	-279.05	-152.096	Forsaken Depths
grace	73503	m35_00	-138.835	-143.74	-242.308	Leyndell Catacombs
grace	73504	m35_00	126.051	-408.535	-63.331	Frenzied Flame Proscription
grace	73900	m39_20	-124.22	353.51	-1298.06	Magma Wyrm Makar
grace	73901	m39_20	91.34	239.17	-1312.03	Ruin-Strewn Precipice
grace	73902	m39_20	-13.26	350.44	-1345.3	Ruin-Strewn Precipice Overlook
grace	74000	m40_00	-92.01	259.02	-68.97	Fog Rift Catacombs
grace	74001	m40_01	-62.7	295.05	58.26	Scorpion River Catacombs
grace	74002	m40_02	-46.21	80.01	111.53	Darklight Catacombs
grace	74100	m41_00	-100.72	259.77	-106.43	Belurat Gaol
grace	74101	m41_01	-45.36	304.6	-25.5	Bonny Gaol
grace	74102	m41_02	85.77	76.52	4.58	Lamenter's Gaol
grace	74200	m42_00	-116.35	269.26	71.34	Ruined Forge Lava Intake
grace	74202	m42_02	64.52	357.94	-94.52	Ruined Forge of Starfall Past
grace	74203	m42_03	-39.88	353.06	-92.43	Taylew's Ruined Forge
grace	74300	m43_00	-82.443	163.677	143.799	Rivermouth Cave
grace	74301	m43_01	-99.92	360.71	16.55	Dragon's Pit
grace	74351	m43_01	71.67	95.89	-48.26	Dragon's Pit Terminus
grace	76100	m60_42_36	-40.734	90.971	79.338	Church of Elleh
grace	76101	m60_42_36	-12.83	90.7	-54.5	The First Step
grace	76102	m60_41_38	16.85	204.57	16.98	Stormhill Shack
grace	76103	m60_44_38	-10.862	92.813	-20.382	Artist's Shack
grace	76104	m60_46_38	-101.583	3.483	71.813	Third Church of Marika
grace	76105	m60_45_36	119.59	20.84	-43.99	Fort Haight West
grace	76106	m60_44_35	-38.24	74.57	47.26	Agheel Lake South
grace	76108	m60_43_37	-80.05	88.81	56.1	Agheel Lake North
grace	76110	m60_41_35	-54.55	26.77	-22.72	Church of Dragon Communion
grace	76111	m60_42_37	13.61	110.65	110.21	Gatefront
grace	76113	m60_43_35	-16.72	67.75	50.08	Seaside Ruins
grace	76114	m60_44_37	122.2	26.18	108.18	Mistwood Outskirts
grace	76116	m60_43_38	110.53	86.99	-43.13	Murkwater Coast
grace	76117	m60_43_39	20.2	157.11	0.87	Saintsbridge
grace	76118	m60_42_38	8.94	187.95	99.03	Warmaster's Shack
grace	76119	m60_44_39	122.75	101.38	-40.09	Summonwater Village Outskirts
grace	76120	m60_44_36	15.3	80.9	32.01	Waypoint Ruins Cellar
grace	76150	m60_43_34	-110.68	88.8	112.11	Church of Pilgrimage
grace	76151	m60_44_33	81.25	43.31	-94.8	Castle Morne Rampart
grace	76152	m60_42_33	77.19	31.55	-35.46	Tombsward
grace	76153	m60_44_33	-21.75	44.52	83.04	South of the Lookout Tower
grace	76154	m60_44_33	-67.41	84.3	74.5	Ailing Village Outskirts
grace	76155	m60_45_33	-66.14	72.35	59.46	Beside the Crater-Pocked Glade
grace	76156	m60_41_32	2.64	0.74	109.86	Isolated Merchant's Shack
grace	76157	m60_44_34	103.03	42.57	0.57	Bridge of Sacrifice
grace	76158	m60_43_31	104.4	14.26	-2.87	Castle Morne Lift
grace	76159	m60_43_31	38.31	108.55	-115.67	Behind the Castle
grace	76160	m60_43_31	16.89	11.75	-143.52	Beside the Rampart Gaol
grace	76161	m60_43_30	-31.1	0.51	-12.64	Morne Moangrave
grace	76162	m60_41_33	53.79	32.64	65.57	Fourth Church of Marika
grace	76200	m60_39_40	16.21	337.66	-71.12	Lake-Facing Cliffs
grace	76201	m60_38_40	44.1	238.15	115.16	Liurnia Lake Shore
grace	76202	m60_38_41	-79.03	237.38	76.52	Laskyar Ruins
grace	76203	m60_37_42	-98.21	249.63	24.97	Scenic Isle
grace	76204	m60_37_44	-30.06	237.57	-97.82	Academy Gate Town
grace	76205	m60_35_45	106.46	268.08	-62.87	South Raya Lucaria Gate
grace	76206	m60_35_46	-91.78	321.74	-31.43	Main Academy Gate
grace	76207	m60_36_48	-87.24	320.99	-98.51	East Raya Lucaria Gate
grace	76208	m60_36_49	8.32	322	-92.02	Bellum Church
grace	76209	m60_38_50	-17.34	367.07	-63.15	Grand Lift of Dectus
grace	76210	m60_33_46	-59.88	261.12	-64.6	Foot of the Four Belfries
grace	76211	m60_34_47	76.72	240.07	45.37	Sorcerer's Isle
grace	76212	m60_34_48	-52.58	256.58	13.38	Northern Liurnia Lake Shore
grace	76213	m60_34_49	52.06	272.87	-68.56	Road to the Manor
grace	76214	m60_35_50	-17.49	316.03	-134.37	Main Caria Manor Gate
grace	76215	m60_36_41	138.33	151.14	-62.47	Slumbering Wolf's Shack
grace	76216	m60_36_43	81.71	237.69	-60.06	Boilprawn Shack
grace	76217	m60_38_45	95.38	318.4	-115.33	Artist's Shack
grace	76218	m60_33_44	17.43	256.91	20.05	Revenger's Shack
grace	76219	m60_35_43	26.44	239.82	-116.25	Folly on the Lake
grace	76220	m60_34_42	49.58	269.58	-100.06	Village of the Albinaurics
grace	76221	m60_39_42	-7.63	273.51	-40.21	Liurnia Highway North
grace	76222	m60_38_43	51.6	257.79	27.8	Gate Town Bridge
grace	76223	m60_38_45	-32.49	237.86	-20.37	Eastern Liurnia Lake Shore
grace	76224	m60_37_46	-9.84	396.79	22.98	Church of Vows
grace	76225	m60_38_47	-103.05	372.84	-7.04	Ruined Labyrinth
grace	76226	m60_37_48	49.11	393.81	-123.5	Mausoleum Compound
grace	76227	m60_33_47	63.31	378.49	-102.03	The Four Belfries
grace	76228	m60_34_50	-85.66	476.08	13.37	Ranni's Rise
grace	76229	m60_38_50	-123.6	240.71	95.07	Ravine-Veiled Village
grace	76230	m60_35_50	102.2	406.41	-43.32	Manor Upper Level
grace	76231	m60_35_50	-76.3	350.52	-36.48	Manor Lower Level
grace	76232	m60_35_50	-31.9	430.946	100.499	Royal Moongazing Grounds
grace	76233	m60_36_45	-62.85	239.86	109.64	Gate Town North
grace	76234	m60_38_46	53.62	290.48	-50.22	Eastern Tableland
grace	76235	m60_36_49	-62.22	237.77	-12.86	The Ravine
grace	76236	m60_36_43	-118.9	242.78	137.47	Fallen Ruins of the Lake
grace	76237	m60_34_43	-91.48	263.52	-98.71	Converted Tower
grace	76238	m60_36_50	-84.56	396.73	74.55	Behind Caria Manor
grace	76239	m60_38_48	50.22	449.73	70.93	Frenzied Flame Village Outskirts
grace	76240	m60_37_49	75.66	494.09	-28.49	Church of Inhibition
grace	76241	m60_34_44	-41.73	237.59	122.91	Temple Quarter
grace	76242	m60_35_47	32.99	238.03	-96.92	East Gate Bridge Trestle
grace	76243	m60_34_46	6.38	237.38	-69.7	Crystalline Woods
grace	76244	m60_39_41	37.16	300.04	-122.96	Liurnia Highway South
grace	76245	m60_39_44	47.52	221.25	-59.6	Jarburg
grace	76247	m60_34_50	-56.9	511.64	24.1	Ranni's Chamber
grace	76250	m60_34_41	6.69	366.04	79.83	Moonlight Altar
grace	76251	m60_35_42	-14.04	408.05	-23.84	Cathedral of Manus Celes
grace	76252	m60_33_40	29	235.97	50.31	Altar South
grace	76300	m60_37_51	-46.07	656.41	-62.55	Abandoned Coffin
grace	76301	m60_38_50	55.76	764.4	82.93	Altus Plateau
grace	76302	m60_38_51	-21.82	766.14	50.09	Erdtree-Gazing Hill
grace	76303	m60_39_51	92.8	760.57	0.1	Altus Highway Junction
grace	76304	m60_40_52	109.35	828.3	138.86	Forest-Spanning Greatbridge
grace	76305	m60_41_52	91.8	904.31	19.61	Rampartside Path
grace	76306	m60_40_53	12.33	749.28	-80.48	Bower of Bounty
grace	76307	m60_40_54	66.43	820.57	113.11	Road of Iniquity Side Path
grace	76308	m60_41_54	78.38	887.58	57.84	Windmill Village
grace	76309	m60_42_51	-51.35	850.44	-44.33	Outer Wall Phantom Tree
grace	76310	m60_43_50	-116.5	910.02	-54.99	Minor Erdtree Church
grace	76311	m60_43_53	-3.15	992.98	10.57	Hermit Merchant's Shack
grace	76312	m60_43_53	-53.66	949.59	-78.08	Outer Wall Battleground
grace	76313	m60_42_55	-38.23	968.42	-36.02	Windmill Heights
grace	76314	m60_45_52	-37.98	1028.37	-55.3	Capital Rampart
grace	76320	m60_39_54	21.95	725.01	-48.26	Shaded Castle Ramparts
grace	76321	m60_39_54	-50.87	734.78	48.29	Shaded Castle Inner Gate
grace	76322	m60_39_54	-46.95	768.39	56.37	Castellan's Hall
grace	76350	m60_39_53	-98.556	812.818	37.453	Bridge of Iniquity
grace	76351	m60_38_54	28.188	861.175	-123.251	First Mt. Gelmir Campsite
grace	76352	m60_36_54	117.708	1010.797	25.469	Ninth Mt. Gelmir Campsite
grace	76353	m60_36_54	-18.436	930.956	-89.877	Road of Iniquity
grace	76354	m60_37_52	64.429	792.704	55.267	Seethewater River
grace	76355	m60_35_53	126.246	794.736	80.353	Seethewater Terminus
grace	76356	m60_36_52	101.6	879.68	-24.59	Craftsman's Shack
grace	76357	m60_37_53	5.19	904.734	-54.768	Primeval Sorcerer Azur
grace	76400	m60_46_40	-76.93	151.65	27.59	Smoldering Church
grace	76401	m60_46_40	105.37	171.01	-65.19	Rotview Balcony
grace	76402	m60_47_39	-127.31	122.08	-82.08	Fort Gael North
grace	76403	m60_47_40	105.3	164.36	-19.64	Caelem Ruins
grace	76404	m60_48_36	38.53	126.59	99.69	Cathedral of Dragon Communion
grace	76405	m60_48_37	-118.84	114.36	39.76	Caelid Highway South
grace	76406	m60_48_38	-2.02	71.81	-32.27	Aeonia Swamp Shore
grace	76407	m60_48_38	-104.24	98.17	22.25	Astray from Caelid Highway North
grace	76409	m60_48_39	-87.89	130.94	0.89	Smoldering Wall
grace	76410	m60_48_40	110.11	113.92	1.96	Deep Siofra Well
grace	76411	m60_49_37	2.5	88.32	62.24	Southern Aeonia Swamp Bank
grace	76412	m60_49_38	-25.194	65.845	46.763	Heart of Aeonia
grace	76413	m60_49_38	-58.46	64.29	115.31	Inner Aeonia
grace	76414	m60_49_39	128.5	99.36	54.99	Sellia Backstreets
grace	76415	m60_49_39	96.982	83.36	77.586	Chair-Crypt of Sellia
grace	76416	m60_49_39	99.48	65.49	-31.72	Sellia Under-Stair
grace	76417	m60_50_36	-68.31	38.73	-82.76	Impassable Greatbridge
grace	76418	m60_50_38	19.86	160.85	126.98	Church of the Plague
grace	76419	m60_51_36	81.61	91.82	18.93	Redmane Castle Plaza
grace	76420	m60_51_36	93.126	90.76	-40.192	Chamber Outside the Plaza
grace	76422	m60_52_38	-43.54	34.29	-41.89	Starscourge Radahn
grace	76450	m60_48_40	109.25	186.56	62.84	Dragonbarrow West
grace	76451	m60_48_41	-85.99	226.31	-87.14	Isolated Merchant's Shack
grace	76452	m60_50_40	76.04	155.39	124.15	Dragonbarrow Fork
grace	76453	m60_51_39	-79.37	257.02	123.39	Fort Faroth
grace	76454	m60_51_43	-47.14	345.36	15.59	Bestial Sanctum
grace	76455	m60_52_41	23.46	219.01	6.63	Lenne's Rise
grace	76456	m60_52_42	-108.62	252.31	26.08	Farum Greatbridge
grace	76500	m60_47_51	-4.64	999.19	-24.16	Forbidden Lands
grace	76501	m60_49_53	78.93	1559.27	100.96	Zamor Ruins
grace	76502	m60_49_53	-8.04	1063.01	-100.13	Grand Lift of Rold
grace	76503	m60_51_56	-2.86	1611.14	-43.15	Ancient Snow Valley Ruins
grace	76504	m60_52_57	82.48	1625.79	77.83	Freezing Lake
grace	76505	m60_54_55	-30.39	1625.56	62.3	First Church of Marika
grace	76506	m60_52_54	-53.68	1706.52	66.82	Giants' Gravepost
grace	76507	m60_51_53	-58.98	1802.52	-69.47	Church of Repose
grace	76508	m60_52_53	-79.18	1802.8	-46.09	Foot of the Forge
grace	76509	m60_53_52	-84.4	1878.88	26.1	Fire Giant
grace	76510	m60_54_53	-21.77	1969.47	-21.11	Forge of the Giants
grace	76520	m60_52_56	42.35	1667.12	-126.11	Whiteridge Road
grace	76521	m60_51_57	121.4	1670.8	-39.36	Snow Valley Ruins Overlook
grace	76522	m60_51_57	-15.99	1596.46	59.94	Castle Sol Main Gate
grace	76523	m60_51_57	73.15	1616.28	114.25	Church of the Eclipse
grace	76524	m60_51_57	82.5	1632.19	197.39	Castle Sol Rooftop
grace	76550	m60_49_54	-97.72	1321.06	-3.74	Consecrated Snowfield
grace	76551	m60_49_55	-104.47	1266.91	105.83	Inner Consecrated Snowfield
grace	76652	m60_48_57	30.61	1285.94	-35.67	Ordina, Liturgical Town
grace	76653	m60_47_58	50.95	1290.69	-32.33	Apostate Derelict
grace	76800	m61_46_40	61.56	340.89	34.086	Gravesite Plain
grace	76801	m61_47_41	-71.79	302	68.6	Scorched Ruins
grace	76802	m61_46_42	-14.07	298.26	91.12	Three-Path Cross
grace	76803	m61_45_42	-97.52	392.33	97.68	Main Gate Cross
grace	76804	m61_45_41	-8.01	393.135	55.91	Cliffroad Terminus
grace	76805	m61_46_44	-48.74	267.98	-113.01	Greatbridge, North
grace	76810	m61_48_43	29.3	312.48	-83.16	Pillar Path Cross
grace	76811	m61_48_42	-52.465	347.042	67.941	Pillar Path Waypoint
grace	76812	m61_47_43	35.083	168.442	-49.796	Ellac River Cave
grace	76813	m61_47_44	-35.72	304.3	-61.08	Castle Front
grace	76821	m61_47_44	78.95	359.65	78.45	Castle Ensis Checkpoint
grace	76822	m61_48_44	-31.32	424.01	3.74	Castle-Lord's Chamber
grace	76823	m61_48_44	-56.21	427.015	40.383	Ensis Moongazing Grounds
grace	76830	m61_47_41	42.65	98.55	27.87	Ellac River Downstream
grace	76831	m61_48_39	-98.71	49.96	-40.89	Cerulean Coast
grace	76832	m61_46_39	-42.79	3.4	-96.35	Cerulean Coast West
grace	76833	m61_47_35	21.8	-96.37	121	The Fissure
grace	76834	m61_50_38	-5.42	34.46	51.32	Finger Ruins of Rhia
grace	76835	m61_48_37	36.17	62.4	-93.23	Cerulean Coast Cross
grace	76840	m61_49_39	92.33	78.65	-95.23	Grand Altar of Dragon Communion
grace	76841	m61_48_39	-77.26	94.47	-37.9	Charo's Hidden Grave
grace	76850	m61_52_40	-183.32	257.01	69.78	Foot of the Jagged Peak
grace	76851	m61_53_39	248.43	647.73	300.69	Jagged Peak Mountainside
grace	76852	m61_54_39	43.54	954.18	99.8	Jagged Peak Summit
grace	76853	m61_55_39	-122	954.75	12.1	Rest of the Dread Dragon
grace	76860	m61_50_42	114.77	-551.49	34.79	Abyssal Woods
grace	76861	m61_48_43	126.11	-565.77	-92.05	Divided Falls
grace	76862	m61_52_43	-68.64	-512.19	57.09	Forsaken Graveyard
grace	76863	m61_51_42	112.44	-543.76	49.68	Woodland Trail
grace	76864	m61_53_41	-108.8	-539.77	-36.74	Church Ruins
grace	76900	m61_48_45	-21.93	410.27	-116.17	Highroad Cross
grace	76902	m61_49_44	-54.57	351.28	120	Moorth Ruins
grace	76903	m61_49_44	119.42	321.1	-2.4	Bonny Village
grace	76904	m61_51_44	-22.12	304.85	92.11	Bridge Leading to the Village
grace	76905	m61_51_47	19.94	420.9	-138.91	Church District Highroad
grace	76906	m61_51_45	-84.81	472	48.94	Cathedral of Manus Metyr
grace	76907	m61_47_45	4.03	398.76	-59.68	Scadu Altus, West
grace	76908	m61_49_43	-17.63	386.09	0.67	Moorth Highway, South
grace	76909	m61_49_43	51.23	399.24	-43.83	Fort of Reprimand
grace	76910	m61_49_43	82.46	396.01	-109.17	Behind the Fort of Reprimand
grace	76911	m61_50_43	-23.02	459.65	-56.69	Scaduview Cross
grace	76912	m61_48_47	-89.67	315.82	-98.84	Ancient Ruins Base
grace	76913	m61_45_46	80.08	292.97	-116.76	Temple Town Ruins
grace	76914	m61_45_47	-7.95	303.9	3.51	Ravine North
grace	76916	m61_49_47	50.78	260.11	-103.87	Castle Watering Hole
grace	76917	m61_50_45	-64.43	260.02	103.04	Recluses' River Upstream
grace	76918	m61_50_44	54.12	217.43	17.93	Recluses' River Downstream
grace	76930	m61_49_48	9.69	581.19	51.82	Scaduview
grace	76931	m61_49_48	43.6	584.01	-54.9	Shadow Keep, Back Gate
grace	76935	m61_50_48	-119.53	565.17	-81.26	Hinterland
grace	76936	m61_51_48	213.66	475.33	3.76	Fingerstone Hill
grace	76937	m61_51_48	-56.44	536.31	-24.06	Hinterland Bridge
grace	76940	m61_47_47	-107.49	634.87	43.83	Viaduct Minor Tower
grace	76941	m61_46_47	-94.2	563.02	-101.38	Rauh Ancient Ruins, East
grace	76942	m61_45_45	-19.41	556.09	75.08	Rauh Ancient Ruins, West
grace	76943	m61_44_46	-47.55	625.55	-56.47	Church of the Bud, Main Entrance
grace	76944	m61_44_45	110.29	636.6	37.27	Ancient Ruins, Grand Stairway
grace	76945	m61_44_45	-56.31	625.14	124.23	Church of the Bud
grace	76960	m61_50_48	-40.34	190.12	112.55	Scadutree Base
