# AUTO-GENERATED by tools/datamine_esd_flags.py -- DO NOT EDIT, re-emit.
# Every event flag an NPC talk ESD SETS = the NPC-STATE flag vocabulary.
# JOIN KEY, NOT A VERDICT. The chain is: ESD sets -> EMEVD tests -> treasure
# enabled/disabled. Join gate_flag in lot_gates.tsv against this to tell an
# NPC-STATE gate from a world/progression gate.
# MEASURED THIS RUN (recomputed on every emit; the tool hard-fails if the
# disjointness breaks or the positive control goes empty):
#   esd flags 2408 | msb_flag_region 0/2803 | corpse 0/1824 | flag_lots 3/4558
#   POSITIVE CONTROL: 13/53 lot_gates gate_flags are ESD-set
# how: literal | arg (call-graph resolved) | argsum (const+param step ladder)
#      | conditional (SetEventFlagIf)
flag	sense	talk_id	map_id	how
1043399313	on	220003207	m32_07_00_00	literal
1043399313	on	220006000	m60_00_00_00	literal
1043399313	on	220016000	m60_00_00_00	literal
1043399313	on	220026000	m60_00_00_00	literal
1043399313	on	220036000	m60_00_00_00	literal
1043509200	off	000001000	m00_00_00_00	literal
1043509200	on	000001000	m00_00_00_00	literal
1043509201	on	000003000	m00_00_00_00	arg
1043509202	on	000003000	m00_00_00_00	arg
1043522700	off	204006000	m60_00_00_00	literal
1043522700	on	204006000	m60_00_00_00	literal
1043530701	on	801196000	m60_00_00_00	arg
1043532700	on	801196000	m60_00_00_00	arg
1043532705	on	801196000	m60_00_00_00	arg
1043532707	on	801196000	m60_00_00_00	arg
1043539205	on	801196000	m60_00_00_00	arg
1043539250	off	000001000	m00_00_00_00	literal
1043539250	on	000001000	m00_00_00_00	literal
1043539251	on	000003000	m00_00_00_00	arg
1043539252	on	000003000	m00_00_00_00	arg
1044332700	on	801146000	m60_00_00_00	arg
1044332705	on	801146000	m60_00_00_00	arg
1044332707	on	801146000	m60_00_00_00	arg
1044339200	on	801146000	m60_00_00_00	arg
1044339205	on	801146000	m60_00_00_00	arg
1044342700	on	216001202	m12_02_00_00	arg
1044342700	on	216006000	m60_00_00_00	arg
1044342701	on	216001202	m12_02_00_00	arg
1044342701	on	216006000	m60_00_00_00	arg
1044349220	on	800036000	m60_00_00_00	arg
1044349223	off	800026000	m60_00_00_00	literal
1044349223	off	800036000	m60_00_00_00	literal
1044349223	off	800046000	m60_00_00_00	literal
1044349223	off	800056000	m60_00_00_00	literal
1044349223	on	800036000	m60_00_00_00	arg
1044349224	off	800026000	m60_00_00_00	literal
1044349224	off	800036000	m60_00_00_00	literal
1044349224	off	800046000	m60_00_00_00	literal
1044349224	off	800056000	m60_00_00_00	literal
1044349224	on	800036000	m60_00_00_00	arg
1044349225	off	800026000	m60_00_00_00	literal
1044349225	off	800036000	m60_00_00_00	literal
1044349225	off	800046000	m60_00_00_00	literal
1044349225	off	800056000	m60_00_00_00	literal
1044349225	on	800036000	m60_00_00_00	arg
1044349252	on	216001202	m12_02_00_00	arg
1044349252	on	216006000	m60_00_00_00	arg
1044349255	on	216001202	m12_02_00_00	arg
1044349255	on	216006000	m60_00_00_00	arg
1044349256	on	216001202	m12_02_00_00	arg
1044349256	on	216006000	m60_00_00_00	arg
1044352710	on	216001202	m12_02_00_00	arg
1044352710	on	216006000	m60_00_00_00	arg
1044352711	on	216001202	m12_02_00_00	arg
1044352711	on	216006000	m60_00_00_00	arg
1044352716	on	216026000	m60_00_00_00	arg
1044359201	on	303001000	m10_00_00_00	literal
1044359201	on	303006000	m60_00_00_00	literal
1044359201	on	303011000	m10_00_00_00	literal
1044359201	on	303016000	m60_00_00_00	literal
1044359252	on	216001202	m12_02_00_00	arg
1044359252	on	216006000	m60_00_00_00	arg
1044359255	on	216036000	m60_00_00_00	literal
1044359256	on	216001202	m12_02_00_00	arg
1044359256	on	216006000	m60_00_00_00	arg
1044359257	off	216036000	m60_00_00_00	literal
1044359258	on	216036000	m60_00_00_00	literal
1044359260	on	216036000	m60_00_00_00	literal
1044362701	on	316006000	m60_00_00_00	arg
1044362702	off	316106000	m60_00_00_00	literal
1044362702	on	316106000	m60_00_00_00	literal
1044362705	on	316006000	m60_00_00_00	literal
1044362705	on	316206000	m60_00_00_00	literal
1044362705	on	316211400	m14_00_00_00	literal
1044362705	on	316301400	m14_00_00_00	literal
1044362706	on	316206000	m60_00_00_00	literal
1044362706	on	316211400	m14_00_00_00	literal
1044362707	off	316006000	m60_00_00_00	literal
1044362707	off	316206000	m60_00_00_00	literal
1044362707	off	316211400	m14_00_00_00	literal
1044362707	off	316301400	m14_00_00_00	literal
1044362708	off	316106000	m60_00_00_00	literal
1044362708	on	316106000	m60_00_00_00	literal
1044369202	on	316006000	m60_00_00_00	literal
1044369206	on	316006000	m60_00_00_00	literal
1044369207	on	316006000	m60_00_00_00	literal
1044369208	on	316006000	m60_00_00_00	literal
1044369209	on	316006000	m60_00_00_00	literal
1044369210	on	316006000	m60_00_00_00	literal
1044369211	off	316006000	m60_00_00_00	literal
1044369212	off	316006000	m60_00_00_00	literal
1044369212	on	316006000	m60_00_00_00	literal
1044369213	off	316006000	m60_00_00_00	literal
1044369213	on	316006000	m60_00_00_00	literal
1044369214	off	316006000	m60_00_00_00	literal
1044369214	off	316206000	m60_00_00_00	literal
1044369214	off	316211400	m14_00_00_00	literal
1044369214	on	316006000	m60_00_00_00	literal
1044369214	on	316206000	m60_00_00_00	literal
1044369214	on	316211400	m14_00_00_00	literal
1044369215	off	316006000	m60_00_00_00	literal
1044369215	on	316006000	m60_00_00_00	literal
1044369216	off	316006000	m60_00_00_00	literal
1044369216	on	316006000	m60_00_00_00	literal
1044369217	off	316006000	m60_00_00_00	literal
1044369217	on	316006000	m60_00_00_00	literal
1044369218	off	316006000	m60_00_00_00	literal
1044369218	on	316006000	m60_00_00_00	literal
1044369219	off	316006000	m60_00_00_00	literal
1044369219	on	316006000	m60_00_00_00	literal
1044369220	off	316006000	m60_00_00_00	literal
1044369220	on	316006000	m60_00_00_00	literal
1044369221	on	316006000	m60_00_00_00	literal
1044369222	on	316006000	m60_00_00_00	literal
1044369223	on	316006000	m60_00_00_00	literal
1044369223	on	316206000	m60_00_00_00	literal
1044369223	on	316211400	m14_00_00_00	literal
1044369224	on	316006000	m60_00_00_00	literal
1044369225	on	316006000	m60_00_00_00	literal
1044369226	on	316006000	m60_00_00_00	literal
1044369227	on	316006000	m60_00_00_00	literal
1044369228	on	316006000	m60_00_00_00	literal
1044369229	on	316006000	m60_00_00_00	literal
1044369230	on	316006000	m60_00_00_00	literal
1044369231	on	316106000	m60_00_00_00	literal
1044369232	on	316106000	m60_00_00_00	arg
1044369233	on	316106000	m60_00_00_00	literal
1044369234	on	316006000	m60_00_00_00	literal
1044369234	on	316106000	m60_00_00_00	literal
1044369236	on	316006000	m60_00_00_00	arg
1044369238	off	316006000	m60_00_00_00	literal
1044369238	off	316206000	m60_00_00_00	literal
1044369238	off	316211400	m14_00_00_00	literal
1044369238	off	316301400	m14_00_00_00	literal
1044369238	on	316006000	m60_00_00_00	literal
1044369238	on	316206000	m60_00_00_00	literal
1044369238	on	316211400	m14_00_00_00	literal
1044369238	on	316301400	m14_00_00_00	literal
1044369239	off	316006000	m60_00_00_00	literal
1044369239	off	316206000	m60_00_00_00	literal
1044369239	off	316211400	m14_00_00_00	literal
1044369239	off	316301400	m14_00_00_00	literal
1044369239	on	316006000	m60_00_00_00	literal
1044369239	on	316206000	m60_00_00_00	literal
1044369239	on	316211400	m14_00_00_00	literal
1044369239	on	316301400	m14_00_00_00	literal
1044369240	off	316006000	m60_00_00_00	literal
1044369240	off	316206000	m60_00_00_00	literal
1044369240	off	316211400	m14_00_00_00	literal
1044369240	off	316301400	m14_00_00_00	literal
1044369240	on	316006000	m60_00_00_00	literal
1044369240	on	316206000	m60_00_00_00	literal
1044369240	on	316211400	m14_00_00_00	literal
1044369240	on	316301400	m14_00_00_00	literal
1044369243	off	316006000	m60_00_00_00	literal
1044369243	off	316206000	m60_00_00_00	literal
1044369243	off	316211400	m14_00_00_00	literal
1044369243	off	316301400	m14_00_00_00	literal
1044369243	on	316006000	m60_00_00_00	literal
1044369243	on	316206000	m60_00_00_00	literal
1044369243	on	316211400	m14_00_00_00	literal
1044369243	on	316301400	m14_00_00_00	literal
1044369244	on	316006000	m60_00_00_00	literal
1044369244	on	316206000	m60_00_00_00	literal
1044369244	on	316211400	m14_00_00_00	literal
1044369244	on	316301400	m14_00_00_00	literal
1044369245	on	316006000	m60_00_00_00	literal
1044369245	on	316206000	m60_00_00_00	literal
1044369245	on	316211400	m14_00_00_00	literal
1044369245	on	316301400	m14_00_00_00	literal
1044369249	off	316006000	m60_00_00_00	literal
1044369249	on	316006000	m60_00_00_00	literal
1044369250	on	316006000	m60_00_00_00	literal
1044369250	on	316206000	m60_00_00_00	literal
1044369250	on	316211400	m14_00_00_00	literal
1044369250	on	316301400	m14_00_00_00	literal
1044372711	on	988006000	m60_00_00_00	arg
1044372712	on	988006000	m60_00_00_00	arg
1044372713	off	988006000	m60_00_00_00	literal
1044372713	on	988006000	m60_00_00_00	literal
1044372714	on	988006000	m60_00_00_00	literal
1044372717	off	988006000	m60_00_00_00	literal
1044372717	on	988006000	m60_00_00_00	literal
1044379252	on	988006000	m60_00_00_00	arg
1044379256	on	218001202	m12_02_00_00	literal
1044379256	on	218001207	m12_07_00_00	literal
1044379256	on	988006000	m60_00_00_00	arg
1044379257	on	988006000	m60_00_00_00	arg
1044379258	on	988006000	m60_00_00_00	literal
1044379260	on	988006000	m60_00_00_00	literal
1044379262	on	988006000	m60_00_00_00	arg
1044379270	on	988006000	m60_00_00_00	arg
1044379271	on	988006000	m60_00_00_00	arg
1044382712	on	988006000	m60_00_00_00	literal
1044389202	on	318001110	m11_10_00_00	literal
1044389202	on	318006000	m60_00_00_00	literal
1044389206	on	318001110	m11_10_00_00	literal
1044389206	on	318006000	m60_00_00_00	literal
1044389208	on	318001110	m11_10_00_00	literal
1044389208	on	318006000	m60_00_00_00	literal
1044389211	on	318001110	m11_10_00_00	literal
1044389211	on	318006000	m60_00_00_00	literal
1044389252	on	988006000	m60_00_00_00	arg
1044389253	on	988006000	m60_00_00_00	arg
1044389254	on	988006000	m60_00_00_00	arg
1044389255	on	988006000	m60_00_00_00	literal
1044389256	on	988006000	m60_00_00_00	arg
1044389257	on	988006000	m60_00_00_00	arg
1044389263	on	988006000	m60_00_00_00	arg
1044392700	on	319001110	m11_10_00_00	arg
1044392700	on	319006000	m60_00_00_00	arg
1044392701	on	319001110	m11_10_00_00	arg
1044392701	on	319006000	m60_00_00_00	arg
1044392710	on	801116000	m60_00_00_00	arg
1044392715	on	801116000	m60_00_00_00	arg
1044399202	on	319001110	m11_10_00_00	arg
1044399202	on	319006000	m60_00_00_00	arg
1044399205	on	319001110	m11_10_00_00	arg
1044399205	on	319006000	m60_00_00_00	arg
1044399206	on	319001110	m11_10_00_00	arg
1044399206	on	319001110	m11_10_00_00	literal
1044399206	on	319006000	m60_00_00_00	arg
1044399206	on	319006000	m60_00_00_00	literal
1044399207	on	319001110	m11_10_00_00	literal
1044399207	on	319006000	m60_00_00_00	literal
1044399210	off	319001110	m11_10_00_00	literal
1044399210	off	319006000	m60_00_00_00	literal
1044399211	on	319001110	m11_10_00_00	arg
1044399211	on	319006000	m60_00_00_00	arg
1044399212	on	319001110	m11_10_00_00	arg
1044399212	on	319006000	m60_00_00_00	arg
1044399213	on	319001110	m11_10_00_00	literal
1044399213	on	319006000	m60_00_00_00	literal
1044399250	on	801116000	m60_00_00_00	arg
1044399255	on	801116000	m60_00_00_00	arg
1044522700	on	331006000	m60_00_00_00	literal
1044529256	other	331006000	m60_00_00_00	rawsense-1
1044529257	on	331006000	m60_00_00_00	literal
1044529258	on	331006000	m60_00_00_00	literal
1044529259	on	331006000	m60_00_00_00	literal
1044529261	on	331006000	m60_00_00_00	literal
1044529262	off	331006000	m60_00_00_00	literal
1044529262	on	331006000	m60_00_00_00	literal
1044529263	off	331006000	m60_00_00_00	literal
1044529263	on	331006000	m60_00_00_00	literal
1044529264	off	331006000	m60_00_00_00	literal
1044529264	on	331006000	m60_00_00_00	literal
1044529270	on	331206000	m60_00_00_00	literal
1044529271	on	331206000	m60_00_00_00	literal
1045342700	on	310003500	m35_00_00_00	arg
1045342700	on	310006000	m60_00_00_00	arg
1045342701	on	310003500	m35_00_00_00	arg
1045342701	on	310006000	m60_00_00_00	arg
1045342710	on	311006000	m60_00_00_00	arg
1045342711	on	311006000	m60_00_00_00	arg
1045349202	on	310003500	m35_00_00_00	arg
1045349202	on	310006000	m60_00_00_00	arg
1045349205	on	310003500	m35_00_00_00	arg
1045349205	on	310006000	m60_00_00_00	arg
1045349206	on	310003500	m35_00_00_00	arg
1045349206	on	310006000	m60_00_00_00	arg
1045349207	on	310003500	m35_00_00_00	arg
1045349207	on	310006000	m60_00_00_00	arg
1045349215	on	310003500	m35_00_00_00	literal
1045349215	on	310006000	m60_00_00_00	literal
1045349215	on	310016000	m60_00_00_00	literal
1045349215	on	311006000	m60_00_00_00	literal
1045349252	on	311006000	m60_00_00_00	arg
1045349255	on	311006000	m60_00_00_00	arg
1045349256	on	311006000	m60_00_00_00	literal
1045362702	on	801126000	m60_00_00_00	arg
1045362705	on	801126000	m60_00_00_00	arg
1045362707	on	801126000	m60_00_00_00	arg
1045369220	on	800046000	m60_00_00_00	arg
1045369223	off	800026000	m60_00_00_00	literal
1045369223	off	800036000	m60_00_00_00	literal
1045369223	off	800046000	m60_00_00_00	literal
1045369223	off	800056000	m60_00_00_00	literal
1045369223	on	800046000	m60_00_00_00	arg
1045369224	off	800026000	m60_00_00_00	literal
1045369224	off	800036000	m60_00_00_00	literal
1045369224	off	800046000	m60_00_00_00	literal
1045369224	off	800056000	m60_00_00_00	literal
1045369224	on	800046000	m60_00_00_00	arg
1045369225	off	800026000	m60_00_00_00	literal
1045369225	off	800036000	m60_00_00_00	literal
1045369225	off	800046000	m60_00_00_00	literal
1045369225	off	800056000	m60_00_00_00	literal
1045369225	on	800046000	m60_00_00_00	arg
1045369300	on	801126000	m60_00_00_00	arg
1045369305	on	801126000	m60_00_00_00	arg
1045372700	on	216001202	m12_02_00_00	arg
1045372700	on	216006000	m60_00_00_00	arg
1045372701	on	216001202	m12_02_00_00	arg
1045372701	on	216006000	m60_00_00_00	arg
1045372705	on	216001202	m12_02_00_00	literal
1045372705	on	216006000	m60_00_00_00	literal
1045372706	on	216001202	m12_02_00_00	literal
1045372706	on	216006000	m60_00_00_00	literal
1045379202	on	216001202	m12_02_00_00	arg
1045379202	on	216006000	m60_00_00_00	arg
1045379205	on	216001202	m12_02_00_00	arg
1045379205	on	216006000	m60_00_00_00	arg
1045379206	on	216001202	m12_02_00_00	literal
1045379206	on	216006000	m60_00_00_00	literal
1045379208	on	216001202	m12_02_00_00	literal
1045379208	on	216006000	m60_00_00_00	literal
1045379208	on	216016000	m60_00_00_00	literal
1045379208	on	216036000	m60_00_00_00	literal
1045379220	off	216001202	m12_02_00_00	literal
1045379220	off	216006000	m60_00_00_00	literal
1045379222	off	216001202	m12_02_00_00	literal
1045379222	off	216006000	m60_00_00_00	literal
1045382701	on	321001000	m10_00_00_00	arg
1045382701	on	321006000	m60_00_00_00	arg
1045382704	on	321001000	m10_00_00_00	arg
1045382704	on	321006000	m60_00_00_00	arg
1045382705	on	321001000	m10_00_00_00	literal
1045382705	on	321006000	m60_00_00_00	literal
1045389203	on	321001000	m10_00_00_00	arg
1045389203	on	321006000	m60_00_00_00	arg
1045389205	on	321001000	m10_00_00_00	literal
1045389205	on	321006000	m60_00_00_00	literal
1045389206	on	321001000	m10_00_00_00	literal
1045389206	on	321006000	m60_00_00_00	literal
1045389207	on	321001000	m10_00_00_00	literal
1045389207	on	321006000	m60_00_00_00	literal
1045389208	on	321001000	m10_00_00_00	literal
1045389208	on	321006000	m60_00_00_00	literal
1045389220	on	321001000	m10_00_00_00	literal
1045389220	on	321006000	m60_00_00_00	literal
1045389221	on	321001000	m10_00_00_00	literal
1045389221	on	321006000	m60_00_00_00	literal
1045389222	on	321001000	m10_00_00_00	literal
1045389222	on	321006000	m60_00_00_00	literal
1045389223	on	321001000	m10_00_00_00	literal
1045389223	on	321006000	m60_00_00_00	literal
1045389224	on	321001000	m10_00_00_00	literal
1045389224	on	321006000	m60_00_00_00	literal
1045392700	on	319001110	m11_10_00_00	arg
1045392700	on	319006000	m60_00_00_00	arg
1045392701	on	319001110	m11_10_00_00	arg
1045392701	on	319006000	m60_00_00_00	arg
1045399202	on	319001110	m11_10_00_00	arg
1045399202	on	319006000	m60_00_00_00	arg
1045399205	on	319001110	m11_10_00_00	literal
1045399205	on	319006000	m60_00_00_00	literal
1045399206	on	319001110	m11_10_00_00	arg
1045399206	on	319001110	m11_10_00_00	literal
1045399206	on	319006000	m60_00_00_00	arg
1045399206	on	319006000	m60_00_00_00	literal
1045399207	on	319001110	m11_10_00_00	arg
1045399207	on	319006000	m60_00_00_00	arg
1045399208	on	319001110	m11_10_00_00	literal
1045399208	on	319006000	m60_00_00_00	literal
1045399209	on	319001110	m11_10_00_00	literal
1045399209	on	319006000	m60_00_00_00	literal
1046360706	on	321001000	m10_00_00_00	literal
1046360706	on	321006000	m60_00_00_00	literal
1046369205	on	321001000	m10_00_00_00	arg
1046369205	on	321006000	m60_00_00_00	arg
1046369206	on	321001000	m10_00_00_00	arg
1046369206	on	321006000	m60_00_00_00	arg
1046369207	on	321001000	m10_00_00_00	arg
1046369207	on	321006000	m60_00_00_00	arg
1046382700	on	000003000	m00_00_00_00	arg
1046389200	on	000003000	m00_00_00_00	literal
1046389201	off	000001000	m00_00_00_00	literal
1046389201	on	000001000	m00_00_00_00	literal
1046389202	on	000003000	m00_00_00_00	arg
1046389203	on	000003000	m00_00_00_00	arg
1047419200	on	221006000	m60_00_00_00	literal
1047582701	on	228106000	m60_00_00_00	literal
1047589205	on	228106000	m60_00_00_00	literal
1047589206	on	228106000	m60_00_00_00	literal
1047589250	on	603036000	m60_00_00_00	arg
1048382702	on	801226000	m60_00_00_00	arg
1048382705	on	801226000	m60_00_00_00	arg
1048382707	on	801226000	m60_00_00_00	arg
1048389200	on	801226000	m60_00_00_00	arg
1048389205	on	801226000	m60_00_00_00	arg
1048399200	on	101406000	m60_00_00_00	arg
1048410701	on	801256000	m60_00_00_00	arg
1048412700	on	801256000	m60_00_00_00	arg
1048412705	on	801256000	m60_00_00_00	arg
1048412707	on	801256000	m60_00_00_00	arg
1048419205	on	801256000	m60_00_00_00	arg
1049372700	on	801236000	m60_00_00_00	arg
1049372705	on	801236000	m60_00_00_00	arg
1049372707	on	801236000	m60_00_00_00	arg
1049379200	on	801236000	m60_00_00_00	arg
1049379205	on	801236000	m60_00_00_00	arg
1049532500	on	610006000	m60_00_00_00	literal
1049532504	on	610006000	m60_00_00_00	literal
1049539205	on	318001110	m11_10_00_00	literal
1049539205	on	318006000	m60_00_00_00	literal
1049539206	on	318001110	m11_10_00_00	literal
1049539206	on	318006000	m60_00_00_00	literal
1049539207	on	318001110	m11_10_00_00	literal
1049539207	on	318006000	m60_00_00_00	literal
1049539208	on	318001110	m11_10_00_00	literal
1049539208	on	318006000	m60_00_00_00	literal
1049539209	off	318001110	m11_10_00_00	literal
1049539209	off	318006000	m60_00_00_00	literal
1049539209	on	318001110	m11_10_00_00	literal
1049539209	on	318006000	m60_00_00_00	literal
1049539300	on	101506000	m60_00_00_00	arg
1049542700	on	228306000	m60_00_00_00	literal
1049549002	on	335006000	m60_00_00_00	arg
1049549005	on	335006000	m60_00_00_00	arg
1049549006	off	335006000	m60_00_00_00	literal
1049549006	on	335006000	m60_00_00_00	conditional
1049549007	on	335006000	m60_00_00_00	arg
1049549008	off	335006000	m60_00_00_00	literal
1049549008	on	335006000	m60_00_00_00	conditional
1049549201	on	228306000	m60_00_00_00	literal
1049552700	on	335006000	m60_00_00_00	arg
1049552701	on	335006000	m60_00_00_00	arg
1049552702	on	335006000	m60_00_00_00	literal
1050302710	on	800106000	m60_00_00_00	arg
1050302710	on	800116000	m60_00_00_00	arg
1050302710	on	800126000	m60_00_00_00	arg
1050302715	on	800106000	m60_00_00_00	arg
1050302715	on	800116000	m60_00_00_00	arg
1050302715	on	800126000	m60_00_00_00	arg
1050302716	on	800106000	m60_00_00_00	arg
1050302716	on	800116000	m60_00_00_00	arg
1050302716	on	800126000	m60_00_00_00	arg
1050302717	on	800106000	m60_00_00_00	arg
1050302717	on	800116000	m60_00_00_00	arg
1050302717	on	800126000	m60_00_00_00	arg
1050302718	on	800106000	m60_00_00_00	arg
1050302718	on	800116000	m60_00_00_00	arg
1050302718	on	800126000	m60_00_00_00	arg
1050302719	on	800106000	m60_00_00_00	arg
1050302719	on	800116000	m60_00_00_00	arg
1050302719	on	800126000	m60_00_00_00	arg
1050309251	on	800106000	m60_00_00_00	arg
1050309251	on	800116000	m60_00_00_00	arg
1050309251	on	800126000	m60_00_00_00	arg
1050309252	on	800106000	m60_00_00_00	arg
1050309252	on	800116000	m60_00_00_00	arg
1050309252	on	800126000	m60_00_00_00	arg
1050309254	on	800106000	m60_00_00_00	arg
1050309254	on	800116000	m60_00_00_00	arg
1050309254	on	800126000	m60_00_00_00	arg
1050309255	off	800106000	m60_00_00_00	arg
1050309255	off	800116000	m60_00_00_00	arg
1050309255	off	800126000	m60_00_00_00	arg
1050309255	on	800106000	m60_00_00_00	arg
1050309255	on	800116000	m60_00_00_00	arg
1050309255	on	800126000	m60_00_00_00	arg
1050309256	off	800106000	m60_00_00_00	arg
1050309256	off	800116000	m60_00_00_00	arg
1050309256	off	800126000	m60_00_00_00	arg
1050309256	on	800106000	m60_00_00_00	arg
1050309256	on	800116000	m60_00_00_00	arg
1050309256	on	800126000	m60_00_00_00	arg
1050309260	on	800106000	m60_00_00_00	arg
1050309260	on	800116000	m60_00_00_00	arg
1050309260	on	800126000	m60_00_00_00	arg
1050309261	on	800106000	m60_00_00_00	arg
1050309261	on	800116000	m60_00_00_00	arg
1050309261	on	800126000	m60_00_00_00	arg
1050309266	on	800106000	m60_00_00_00	arg
1050309266	on	800116000	m60_00_00_00	arg
1050309266	on	800126000	m60_00_00_00	arg
1050309270	on	800106000	m60_00_00_00	arg
1050309270	on	800116000	m60_00_00_00	arg
1050309270	on	800126000	m60_00_00_00	arg
1050309271	on	800106000	m60_00_00_00	arg
1050309271	on	800116000	m60_00_00_00	arg
1050309271	on	800126000	m60_00_00_00	arg
1050309272	on	800106000	m60_00_00_00	arg
1050309272	on	800116000	m60_00_00_00	arg
1050309272	on	800126000	m60_00_00_00	arg
1050309275	on	800106000	m60_00_00_00	arg
1050309275	on	800116000	m60_00_00_00	arg
1050309275	on	800126000	m60_00_00_00	arg
1050309276	on	800106000	m60_00_00_00	arg
1050309276	on	800116000	m60_00_00_00	arg
1050309276	on	800126000	m60_00_00_00	arg
1050309277	on	800106000	m60_00_00_00	arg
1050309277	on	800116000	m60_00_00_00	arg
1050309277	on	800126000	m60_00_00_00	arg
1050309291	on	800106000	m60_00_00_00	arg
1050309291	on	800116000	m60_00_00_00	arg
1050309291	on	800126000	m60_00_00_00	arg
1050309294	on	800106000	m60_00_00_00	arg
1050309294	on	800116000	m60_00_00_00	arg
1050309294	on	800126000	m60_00_00_00	arg
1050309295	on	800106000	m60_00_00_00	arg
1050309295	on	800116000	m60_00_00_00	arg
1050309295	on	800126000	m60_00_00_00	arg
1050309297	on	800106000	m60_00_00_00	arg
1050309297	on	800116000	m60_00_00_00	arg
1050309297	on	800126000	m60_00_00_00	arg
1050309298	on	800106000	m60_00_00_00	arg
1050309298	on	800116000	m60_00_00_00	arg
1050309298	on	800126000	m60_00_00_00	arg
1050382703	on	349006000	m60_00_00_00	literal
1050382704	on	349006000	m60_00_00_00	literal
1050382711	on	348001500	m15_00_00_00	literal
1050382711	on	348006000	m60_00_00_00	literal
1050382712	on	348001500	m15_00_00_00	literal
1050382712	on	348006000	m60_00_00_00	literal
1050382715	on	348001500	m15_00_00_00	literal
1050382715	on	348006000	m60_00_00_00	literal
1050382716	on	348001500	m15_00_00_00	literal
1050382716	on	348006000	m60_00_00_00	literal
1050382718	on	348001500	m15_00_00_00	conditional
1050382718	on	348006000	m60_00_00_00	conditional
1050382719	off	348001500	m15_00_00_00	literal
1050382719	off	348006000	m60_00_00_00	literal
1050382719	on	348001500	m15_00_00_00	literal
1050382719	on	348006000	m60_00_00_00	literal
1050389203	on	349006000	m60_00_00_00	arg
1050389205	on	349006000	m60_00_00_00	literal
1050389206	on	349006000	m60_00_00_00	literal
1050389207	on	349006000	m60_00_00_00	literal
1050389208	on	349006000	m60_00_00_00	literal
1050389209	off	349006000	m60_00_00_00	literal
1050389210	on	349006000	m60_00_00_00	literal
1050389211	on	349006000	m60_00_00_00	literal
1050389215	on	349006000	m60_00_00_00	literal
1050389216	on	349006000	m60_00_00_00	literal
1050389217	on	349006000	m60_00_00_00	literal
1050389218	off	349006000	m60_00_00_00	literal
1050389218	on	349006000	m60_00_00_00	literal
1050389219	on	349006000	m60_00_00_00	literal
1050389220	off	349006000	m60_00_00_00	literal
1050389220	on	349006000	m60_00_00_00	literal
1050389221	on	349006000	m60_00_00_00	literal
1050389222	off	349006000	m60_00_00_00	literal
1050389222	on	349006000	m60_00_00_00	literal
1050389223	on	349006000	m60_00_00_00	literal
1050389224	off	349006000	m60_00_00_00	literal
1050389224	on	349006000	m60_00_00_00	literal
1050389225	on	349006000	m60_00_00_00	literal
1050389226	off	349006000	m60_00_00_00	literal
1050389226	on	349006000	m60_00_00_00	literal
1050389227	on	349006000	m60_00_00_00	literal
1050389229	off	349006000	m60_00_00_00	literal
1050389229	on	349006000	m60_00_00_00	literal
1050389230	on	349006000	m60_00_00_00	literal
1050389231	off	349006000	m60_00_00_00	literal
1050389231	on	349006000	m60_00_00_00	literal
1050389233	on	349006000	m60_00_00_00	literal
1050389234	on	349006000	m60_00_00_00	arg
1050389235	on	349006000	m60_00_00_00	arg
1050389236	off	349006000	m60_00_00_00	literal
1050389236	on	349006000	m60_00_00_00	literal
1050389237	on	349006000	m60_00_00_00	literal
1050389253	on	348001500	m15_00_00_00	literal
1050389253	on	348006000	m60_00_00_00	literal
1050389255	on	348001500	m15_00_00_00	literal
1050389255	on	348006000	m60_00_00_00	literal
1050389256	on	348001500	m15_00_00_00	literal
1050389256	on	348006000	m60_00_00_00	literal
1050389257	on	348001500	m15_00_00_00	literal
1050389257	on	348006000	m60_00_00_00	literal
1050389258	on	348001500	m15_00_00_00	literal
1050389258	on	348006000	m60_00_00_00	literal
1050389259	off	348001500	m15_00_00_00	literal
1050389259	off	348006000	m60_00_00_00	literal
1050389266	on	348001500	m15_00_00_00	literal
1050389266	on	348006000	m60_00_00_00	literal
1051362701	on	312001400	m14_00_00_00	arg
1051362701	on	312006000	m60_00_00_00	arg
1051362702	on	312001400	m14_00_00_00	literal
1051362702	on	312006000	m60_00_00_00	literal
1051362702	on	312026000	m60_00_00_00	literal
1051362730	on	216001202	m12_02_00_00	arg
1051362730	on	216006000	m60_00_00_00	arg
1051362731	on	216001202	m12_02_00_00	arg
1051362731	on	216006000	m60_00_00_00	arg
1051369205	on	312001400	m14_00_00_00	literal
1051369205	on	312006000	m60_00_00_00	literal
1051369205	on	312026000	m60_00_00_00	literal
1051369206	on	312001400	m14_00_00_00	arg
1051369206	on	312006000	m60_00_00_00	arg
1051369206	on	312026000	m60_00_00_00	arg
1051369210	on	312001400	m14_00_00_00	arg
1051369210	on	312006000	m60_00_00_00	arg
1051369210	on	312026000	m60_00_00_00	arg
1051369211	on	312001400	m14_00_00_00	literal
1051369211	on	312006000	m60_00_00_00	literal
1051369211	on	312026000	m60_00_00_00	literal
1051369227	on	312006000	m60_00_00_00	literal
1051369235	on	312001400	m14_00_00_00	arg
1051369235	on	312006000	m60_00_00_00	arg
