ap_id,flag,flag_source,category,item_id,item_name,region,crafting_material,filler,synthetic,in_matt_set
7004113,1043317280,map_lot,goods,1700,Throwing Dagger,region_10,0,0,0,1
7004114,1043317320,map_lot,goods,150,Furlcalling Finger Remedy,region_10,0,0,0,1
7004115,1043317330,map_lot,weapon,24020000,Steel-Wire Torch,region_10,0,0,0,1
7004116,1043317350,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004117,1043317360,map_lot,weapon,53000000,Ballista Bolt,region_10,0,0,0,0
7004118,1043317370,map_lot,weapon,20000000,Whip,region_10,0,0,0,1
7004119,1043317400,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004120,1043317500,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,0
7004121,1043317900,map_lot,accessory,2120,Twinblade Talisman,region_10,0,0,0,1
7004122,1043317910,map_lot,weapon,3180000,Claymore,region_10,0,0,0,1
7004123,1043327000,map_lot,goods,20845,Yellow Ember,region_10,1,0,0,1
7004124,1043327010,map_lot,goods,15000,Sliver of Meat,region_10,1,0,0,1
7004125,1043327990,enemy_lot,goods,2905,Golden Rune [6],region_10,0,1,0,1
7004126,1043337000,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004127,1043337010,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004128,1043347000,map_lot,goods,20691,Arteria Leaf,region_10,1,0,0,1
7004129,1043347040,map_lot,goods,20830,Gold-Tinged Excrement,region_10,1,0,0,1
7004130,1043347050,map_lot,goods,15400,String,region_10,1,0,0,1
7004131,1043347100,map_lot,weapon,31170000,Shield of the Guilty,region_10,0,0,0,1
7004132,1043347400,map_lot,weapon,33060000,Demi-Human Queen's Staff,region_10,0,0,0,1
7004133,1043357000,map_lot,goods,15130,Crab Eggs,region_10,1,0,0,1
7004134,1043357010,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004135,1043357030,map_lot,goods,15120,Slumbering Egg,region_10,1,0,0,1
7004136,1043357100,map_lot,goods,10020,Sacred Tear,region_10,0,0,0,1
7004137,1043357500,enemy_lot,gem,20900,Ash of War: Gravitas,region_10,0,0,0,1
7004138,1043367010,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004139,1043367020,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004140,1043367040,map_lot,goods,15130,Crab Eggs,region_10,1,0,0,1
7004141,1043367070,map_lot,goods,20691,Arteria Leaf,region_10,1,0,0,1
7004142,1043367110,map_lot,weapon,10000000,Twinblade,region_10,0,0,0,1
7004143,1043377000,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004144,1043377010,map_lot,goods,1400,Fire Grease,region_10,0,0,0,1
7004145,1043377020,map_lot,goods,20691,Arteria Leaf,region_10,1,0,0,1
7004146,1043377400,map_lot,gem,10900,Ash of War: Repeating Thrust,region_10,0,0,0,1
7004147,1043387010,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004148,1043387020,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004149,1043397010,map_lot,goods,1210,Exalted Flesh,region_10,0,0,0,1
7004150,1043397020,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004151,1043397030,map_lot,goods,15090,Turtle Neck Meat,region_10,1,0,0,1
7004152,1043397200,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004153,1043397500,enemy_lot,gem,60300,Ash of War: Golden Vow,region_10,0,0,0,1
7004154,1043407000,map_lot,goods,1450,Soporific Grease,region_10,0,0,0,1
7004155,1043407010,map_lot,accessory,2140,Lance Talisman,region_10,0,0,0,1
7004156,1043507000,map_lot,weapon,34060000,Golden Order Seal,region_10,0,0,0,1
7004157,1043507010,map_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004158,1043527000,map_lot,goods,10070,Lost Ashes of War,region_10,0,0,0,1
7004159,1043527030,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004160,1043527400,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004161,1043527410,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004162,1043527500,map_lot,accessory,1021,Viridian Amber Medallion +1,region_10,0,0,0,1
7004163,1043527700,enemy_lot,goods,2911,Golden Rune [12],region_10,0,0,0,1
7004164,1043527750,enemy_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004165,1043527760,enemy_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004166,1043537000,map_lot,goods,2908,Golden Rune [9],region_10,0,0,0,1
7004167,1043537010,map_lot,goods,2909,Golden Rune [10],region_10,0,1,0,1
7004168,1043537020,map_lot,goods,2050,Grace Mimic,region_10,0,0,0,1
7004169,1043537030,map_lot,goods,1530,Drawstring Holy Grease,region_10,0,0,0,1
7004170,1043537040,map_lot,goods,10104,Smithing Stone [5],region_10,0,1,0,1
7004171,1043537050,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004172,1043537060,map_lot,goods,2906,Golden Rune [7],region_10,0,0,0,1
7004173,1043537070,map_lot,goods,20760,Mushroom,region_10,1,0,0,1
7004174,1043537100,map_lot,goods,8185,Larval Tear,region_10,0,0,0,1
7004175,1043537400,map_lot,goods,8947,Medicine Peddler's Bell Bearing,region_10,0,0,0,1
7004176,1044317010,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004177,1044317020,map_lot,goods,20691,Arteria Leaf,region_10,1,0,0,1
7004178,1044317030,map_lot,goods,10161,Somber Smithing Stone [2],region_10,0,0,0,1
7004179,1044327010,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004180,1044327020,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004181,1044327030,map_lot,goods,3310,Warming Stone,region_10,0,0,0,1
7004182,1044327040,map_lot,weapon,31140000,Great Turtle Shell,region_10,0,0,0,1
7004183,1044327400,map_lot,weapon,14110000,Sacrificial Axe,region_10,0,0,0,1
7004184,1044327410,map_lot,gem,30100,Ash of War: Barricade Shield,region_10,0,0,0,1
7004185,1044337000,map_lot,weapon,31260000,Flame Crest Wooden Shield,region_10,0,0,0,1
7004186,1044337020,map_lot,goods,2020,Rainbow Stone,region_10,0,0,0,1
7004187,1044337030,map_lot,goods,15160,Strip of White Flesh,region_10,1,0,0,1
7004188,1044337050,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004189,1044337070,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,0
7004190,1044337080,map_lot,goods,7310,[Incantation] The Flame of Frenzy,region_10,0,0,0,1
7004191,1044337100,map_lot,goods,10020,Sacred Tear,region_10,0,0,0,1
7004192,1044337200,map_lot,goods,10101,Smithing Stone [2],region_10,0,1,0,1
7004193,1044337210,map_lot,weapon,11050000,Morning Star,region_10,0,0,0,1
7004194,1044347000,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004195,1044347010,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004196,1044347040,map_lot,goods,2020,Rainbow Stone,region_10,0,0,0,1
7004197,1044347050,map_lot,goods,1760,Ruin Fragment,region_10,0,0,0,1
7004198,1044347060,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004199,1044347070,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004200,1044347080,map_lot,weapon,12000000,Large Club,region_10,0,0,0,1
7004201,1044347100,map_lot,weapon,44000000,Hand Ballista,region_10,0,0,0,1
7004202,1044357000,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004203,1044357010,map_lot,goods,8851,Royal House Scroll,region_10,0,0,0,1
7004204,1044357020,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004205,1044357030,map_lot,goods,15000,Sliver of Meat,region_10,1,0,0,1
7004206,1044357040,map_lot,goods,15130,Crab Eggs,region_10,1,0,0,1
7004207,1044357050,map_lot,goods,6010,[Incantation] Flame Sling,region_10,0,0,0,0
7004208,1044357060,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004209,1044357070,map_lot,goods,1290,Starlight Shards,region_10,0,0,0,1
7004210,1044357100,map_lot,goods,8185,Larval Tear,region_10,0,0,0,1
7004211,1044357900,map_lot,weapon,6020000,Great Epee,region_10,0,0,0,1
7004212,1044367000,map_lot,goods,2030,Glowstone,region_10,0,0,0,1
7004213,1044367010,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004214,1044367020,map_lot,goods,1110,Immunizing Cured Meat,region_10,0,0,0,1
7004215,1044367030,map_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004216,1044367040,map_lot,goods,10160,Somber Smithing Stone [1],region_10,0,0,0,1
7004217,1044367100,map_lot,goods,20651,Trina's Lily,region_10,1,0,0,1
7004218,1044367200,map_lot,weapon,15000000,Greataxe,region_10,0,0,0,1
7004219,1044367300,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004220,1044367310,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004221,1044367320,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004222,1044367330,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004223,1044367340,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004224,1044367700,enemy_lot,weapon,33000000,Glintstone Staff,region_10,0,0,0,1
7004225,1044377010,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004226,1044377020,map_lot,accessory,6070,Sacrificial Twig,region_10,0,0,0,1
7004227,1044377200,map_lot,goods,1200,Gold-Pickled Fowl Foot,region_10,0,0,0,1
7004228,1044387010,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004229,1044387040,map_lot,goods,20650,Poisonbloom,region_10,1,0,0,1
7004230,1044387100,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004231,1044397010,map_lot,goods,310,,region_10,0,0,0,0
7004232,1044527000,map_lot,weapon,51000000,Great Arrow,region_10,0,0,0,1
7004233,1044527010,map_lot,goods,2905,Golden Rune [6],region_10,0,1,0,1
7004234,1044527020,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004235,1044537010,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004236,1044537300,map_lot,weapon,31090000,Twinbird Kite Shield,region_10,0,0,0,1
7004237,1045337000,map_lot,goods,1290,Starlight Shards,region_10,0,0,0,1
7004238,1045347000,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004239,1045357000,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004240,1045357020,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004241,1045357030,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004242,1045357040,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004243,1045357050,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004244,1045357060,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004245,1045357070,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004246,1045357080,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004247,1045357090,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004248,1045377000,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004249,1045377010,map_lot,goods,10101,Smithing Stone [2],region_10,0,1,0,1
7004250,1045377040,map_lot,goods,401,,region_10,0,0,0,0
7004251,1045377050,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004252,1045377060,map_lot,goods,15340,Thin Beast Bones,region_10,1,0,0,1
7004253,1045377070,map_lot,goods,20830,Gold-Tinged Excrement,region_10,1,0,0,1
7004254,1045377080,map_lot,goods,1700,Throwing Dagger,region_10,0,0,0,1
7004255,1045377090,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004256,1045377100,map_lot,accessory,2130,Axe Talisman,region_10,0,0,0,1
7004257,1045387000,map_lot,goods,1420,Magic Grease,region_10,0,0,0,1
7004258,1045387020,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004259,1045387030,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004260,1045387040,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004261,1045387050,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004262,1045387060,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004263,1045387070,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004264,1045387080,map_lot,goods,2905,Golden Rune [6],region_10,0,1,0,1
7004265,1045397000,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004266,1045397020,map_lot,goods,20760,Mushroom,region_10,1,0,0,1
7004267,1045397040,map_lot,goods,10101,Smithing Stone [2],region_10,0,1,0,1
7004268,1045397050,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004269,1045397060,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004270,1045397070,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004271,1045397080,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004272,1045397090,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004273,1045397100,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004274,1045397110,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004275,1045397120,map_lot,accessory,1150,Green Turtle Talisman,region_10,0,0,0,1
7004276,1045397140,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004277,1045527000,map_lot,goods,3060,Gravity Stone Fan,region_10,0,0,0,1
7004278,1045527010,map_lot,goods,20855,Gravel Stone,region_10,1,0,0,1
7004279,1045527020,map_lot,goods,10105,Smithing Stone [6],region_10,0,1,0,1
7004280,1045527030,map_lot,goods,10104,Smithing Stone [5],region_10,0,1,0,1
7004281,1046367000,map_lot,goods,10100,Smithing Stone [1],region_10,0,1,0,1
7004282,1046367010,map_lot,goods,20723,Bloodrose,region_10,1,0,0,1
7004283,1046367030,map_lot,goods,20723,Bloodrose,region_10,1,0,0,1
7004284,1046367100,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004285,1046367500,map_lot,goods,8105,Dectus Medallion (Left),region_10,0,0,0,1
7004286,1046367700,map_lot,gem,20400,Ash of War: Bloody Slash,region_10,0,0,0,1
7004287,1046377000,map_lot,goods,15160,Strip of White Flesh,region_10,1,0,0,1
7004288,1046387010,map_lot,goods,900,Neutralizing Boluses,region_10,0,0,0,1
7004289,1046387100,map_lot,goods,10020,Sacred Tear,region_10,0,0,0,1
7004290,1046397000,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004291,1046397001,synthetic,synthetic,,LG/(FH): Ash of War: Bloody Slash - enemy drop upper area,region_10,0,0,1,1
7004292,1046397010,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004293,1046397020,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004294,1046407000,map_lot,goods,20800,Nascent Butterfly,region_10,1,0,0,1
7004295,1046407010,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004296,1046407020,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004297,1046407040,map_lot,goods,940,Preserving Boluses,region_10,0,0,0,1
7004298,1046407060,map_lot,goods,1510,Drawstring Lightning Grease,region_10,0,0,0,1
7004299,1046407700,map_lot,accessory,2030,Sacred Scorpion Charm,region_10,0,0,0,1
7004300,1046577300,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004301,1046577800,map_lot,goods,10106,Smithing Stone [7],region_10,0,1,0,1
7004302,1047377000,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004303,1047377010,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004304,1047377020,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004305,1047377030,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004306,1047377040,map_lot,goods,20650,Poisonbloom,region_10,1,0,0,1
7004307,1047377050,map_lot,goods,1290,Starlight Shards,region_10,0,0,0,1
7004308,1047377100,map_lot,goods,8185,Larval Tear,region_10,0,0,0,1
7004309,1047387010,map_lot,goods,10163,Somber Smithing Stone [4],region_10,0,0,0,1
7004310,1047387030,map_lot,goods,15110,Great Dragonfly Head,region_10,1,0,0,1
7004311,1047387040,map_lot,goods,1490,Rot Grease,region_10,0,0,0,1
7004312,1047387070,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004313,1047387080,map_lot,goods,3310,Warming Stone,region_10,0,0,0,1
7004314,1047387100,map_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004315,1047387110,map_lot,goods,20760,Mushroom,region_10,1,0,0,1
7004316,1047387120,map_lot,goods,6050,"[Incantation] Flame, Grant Me Strength",region_10,0,0,0,1
7004317,1047387130,map_lot,weapon,53020000,Explosive Greatbolt,region_10,0,0,0,1
7004318,1047387700,map_lot,gem,10000,Ash of War: Lion's Claw,region_10,0,0,0,1
7004319,1047387900,map_lot,accessory,1060,Starscourge Heirloom,region_10,0,0,0,1
7004320,1047387910,map_lot,weapon,9030000,Meteoric Ore Blade,region_10,0,0,0,1
7004321,1047387920,map_lot,weapon,21100000,Katar,region_10,0,0,0,1
7004322,1047387980,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004323,1047387990,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004324,1047397000,map_lot,goods,10104,Smithing Stone [5],region_10,0,1,0,1
7004325,1047397040,map_lot,goods,2908,Golden Rune [9],region_10,0,0,0,1
7004326,1047397080,map_lot,goods,15120,Slumbering Egg,region_10,1,0,0,1
7004327,1047397990,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004328,1047407000,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004329,1047407020,map_lot,goods,10103,Smithing Stone [4],region_10,0,0,0,1
7004330,1047407030,map_lot,goods,10163,Somber Smithing Stone [4],region_10,0,0,0,1
7004331,1047407040,map_lot,weapon,52060000,Explosive Bolt,region_10,0,0,0,1
7004332,1047407070,map_lot,goods,1500,Drawstring Fire Grease,region_10,0,0,0,1
7004333,1047407080,map_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004334,1047407900,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004335,1047407910,map_lot,weapon,2190000,Sword of St. Trina,region_10,0,0,0,1
7004336,1047407920,map_lot,weapon,4000000,Greatsword,region_10,0,0,0,1
7004337,1047407990,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004338,1047517000,map_lot,goods,1500,Drawstring Fire Grease,region_10,0,0,0,1
7004339,1047517010,map_lot,goods,2906,Golden Rune [7],region_10,0,0,0,1
7004340,1047517300,map_lot,goods,1480,Dragonwound Grease,region_10,0,0,0,1
7004341,1047557000,map_lot,goods,10106,Smithing Stone [7],region_10,0,1,0,1
7004342,1047557010,map_lot,goods,20722,Rimed Rowa,region_10,1,0,0,1
7004343,1047557020,map_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004344,1047557030,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004345,1047557040,map_lot,goods,2906,Golden Rune [7],region_10,0,0,0,0
7004346,1047557900,map_lot,goods,7311,[Incantation] Unendurable Frenzy,region_10,0,0,0,1
7004347,1047567300,map_lot,goods,2915,Hero's Rune [2],region_10,0,0,0,1
7004348,1047567310,map_lot,goods,10107,Smithing Stone [8],region_10,0,0,0,1
7004349,1047567320,map_lot,goods,920,Thawfrost Boluses,region_10,0,0,0,1
7004350,1047567330,map_lot,goods,1740,Crystal Dart,region_10,0,0,0,1
7004351,1047567700,map_lot,protector,320000,Sanguine Noble Hood,region_10,0,0,0,1
7004352,1047577300,map_lot,goods,2906,Golden Rune [7],region_10,0,0,0,1
7004353,1047577310,map_lot,goods,2911,Golden Rune [12],region_10,0,0,0,1
7004354,1047587000,map_lot,goods,10200,Somber Smithing Stone [9],region_10,0,0,0,1
7004355,1047587800,map_lot,weapon,31060000,Silver Mirrorshield,region_10,0,0,0,1
7004356,1048377000,map_lot,goods,15130,Crab Eggs,region_10,1,0,0,1
7004357,1048377020,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004358,1048377030,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004359,1048387000,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004360,1048387010,map_lot,goods,401,,region_10,0,0,0,1
7004361,1048387020,map_lot,goods,401,,region_10,0,0,0,1
7004362,1048387030,map_lot,goods,401,,region_10,0,0,0,0
7004363,1048387500,map_lot,goods,20753,Sacramental Bud,region_10,1,0,0,1
7004364,1048397000,map_lot,goods,20753,Sacramental Bud,region_10,1,0,0,1
7004365,1048397010,map_lot,goods,10164,Somber Smithing Stone [5],region_10,0,0,0,1
7004366,1048397040,map_lot,goods,15110,Great Dragonfly Head,region_10,1,0,0,1
7004367,1048397050,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004368,1048397900,map_lot,goods,4710,[Sorcery] Rock Sling,region_10,0,0,0,1
7004369,1048407010,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004370,1048407020,map_lot,goods,2905,Golden Rune [6],region_10,0,1,0,1
7004371,1048407030,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004372,1048407040,map_lot,goods,20753,Sacramental Bud,region_10,1,0,0,1
7004373,1048407050,map_lot,goods,15341,Hefty Beast Bone,region_10,1,0,0,1
7004374,1048407060,map_lot,weapon,32170000,Spiked Palisade Shield,region_10,0,0,0,1
7004375,1048407900,map_lot,weapon,32160000,Visage Shield,region_10,0,0,0,1
7004376,1048407980,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004377,1048407990,enemy_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004378,1048417800,map_lot,goods,8948,Gravity Stone Peddler's Bell Bearing,region_10,0,0,0,1
7004379,1048517000,map_lot,goods,10166,Somber Smithing Stone [7],region_10,0,1,0,1
7004380,1048517700,map_lot,gem,22500,Ash of War: Phantom Slash,region_10,0,0,0,1
7004381,1048547800,map_lot,goods,2900,Golden Rune [1],region_10,0,1,0,1
7004382,1048547810,map_lot,goods,2902,Golden Rune [3],region_10,0,1,0,1
7004383,1048547820,map_lot,goods,2905,Golden Rune [6],region_10,0,1,0,1
7004384,1048547830,map_lot,goods,2908,Golden Rune [9],region_10,0,0,0,1
7004385,1048547840,map_lot,goods,2910,Golden Rune [11],region_10,0,0,0,1
7004386,1048547990,enemy_lot,weapon,12210000,Rotten Battle Hammer,region_10,0,0,0,1
7004387,1048557300,map_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004388,1048557600,map_lot,accessory,1161,Stalwart Horn Charm +1,region_10,0,0,0,1
7004389,1048557700,map_lot,goods,10140,Ancient Dragon Smithing Stone,region_10,0,0,0,1
7004390,1048557710,map_lot,protector,230000,Night's Cavalry Helm,region_10,0,0,0,1
7004391,1048557900,map_lot,weapon,7060000,Flowing Curved Sword,region_10,0,0,0,1
7004392,1048567300,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004393,1048567800,map_lot,goods,10168,Somber Ancient Dragon Smithing Stone,region_10,0,0,0,1
7004394,1048577000,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004395,1048577010,map_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004396,1048577020,map_lot,goods,15341,Hefty Beast Bone,region_10,1,0,0,1
7004397,1048577030,map_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004398,1048577040,map_lot,goods,1470,Freezing Grease,region_10,0,0,0,1
7004399,1048577050,map_lot,goods,3030,Cuckoo Glintstone,region_10,0,0,0,1
7004400,1048577060,map_lot,goods,1740,Crystal Dart,region_10,0,0,0,1
7004401,1048577070,map_lot,goods,15040,Old Fang,region_10,1,0,0,1
7004402,1048577080,map_lot,goods,15120,Slumbering Egg,region_10,1,0,0,1
7004403,1048577090,map_lot,goods,2911,Golden Rune [12],region_10,0,0,0,1
7004404,1048577300,map_lot,goods,1120,Invigorating Cured Meat,region_10,0,0,0,1
7004405,1048577310,map_lot,goods,2909,Golden Rune [10],region_10,0,1,0,1
7004406,1048577700,map_lot,goods,5010,[Sorcery] Explosive Ghostflame,region_10,0,0,0,1
7004407,1048577800,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004408,1048577810,map_lot,protector,180000,Black Knife Hood,region_10,0,0,0,1
7004409,1048577900,map_lot,goods,10918,Ghost Glovewort [9],region_10,0,0,0,1
7004410,1048577910,map_lot,goods,10918,Ghost Glovewort [9],region_10,0,0,0,1
7004411,1048577920,map_lot,goods,10918,Ghost Glovewort [9],region_10,0,0,0,1
7004412,1048577930,map_lot,goods,10918,Ghost Glovewort [9],region_10,0,0,0,1
7004413,1048577990,enemy_lot,protector,2000300,Rotten Duelist Greaves,region_10,0,0,0,1
7004414,1048587300,map_lot,goods,2912,Golden Rune [13],region_10,0,0,0,1
7004415,1049367000,map_lot,goods,20802,Smoldering Butterfly,region_10,1,0,0,1
7004416,1049367010,map_lot,goods,1750,Fan Daggers,region_10,0,0,0,1
7004417,1049377010,map_lot,goods,15030,Beast Blood,region_10,1,0,0,1
7004418,1049377020,map_lot,goods,10010,Golden Seed,region_10,0,1,0,1
7004419,1049377050,map_lot,goods,15030,Beast Blood,region_10,1,0,0,1
7004420,1049377070,map_lot,goods,2901,Golden Rune [2],region_10,0,1,0,1
7004421,1049377100,map_lot,gem,11900,Ash of War: Poison Moth Flight,region_10,0,0,0,1
7004422,1049377110,map_lot,weapon,3200000,Death's Poker,region_10,0,0,0,1
7004423,1049377700,map_lot,goods,10163,Somber Smithing Stone [4],region_10,0,0,0,1
7004424,1049387010,map_lot,goods,10163,Somber Smithing Stone [4],region_10,0,0,0,1
7004425,1049387020,map_lot,goods,20801,Aeonian Butterfly,region_10,1,0,0,1
7004426,1049387030,map_lot,goods,10103,Smithing Stone [4],region_10,0,0,0,1
7004427,1049387040,map_lot,weapon,52030000,Black-Key Bolt,region_10,0,0,0,1
7004428,1049387060,map_lot,goods,20753,Sacramental Bud,region_10,1,0,0,1
7004429,1049387070,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004430,1049387080,map_lot,goods,2903,Golden Rune [4],region_10,0,1,0,1
7004431,1049387110,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004432,1049387120,map_lot,goods,10000,Glass Shard,region_10,0,0,0,1
7004433,1049387800,map_lot,goods,4650,[Sorcery] Eternal Darkness,region_10,0,0,0,1
7004434,1049397000,map_lot,goods,8000,Stonesword Key,region_10,0,1,0,1
7004435,1049397010,map_lot,goods,20650,Poisonbloom,region_10,1,0,0,1
7004436,1049397020,map_lot,goods,190,Rune Arc,region_10,0,1,0,1
7004437,1049397030,map_lot,weapon,33280000,Staff of Loss,region_10,0,0,0,1
7004438,1049397040,map_lot,goods,235000,Rotten Stray Ashes,region_10,0,0,0,1
7004439,1049397800,map_lot,weapon,2080000,Nox Flowing Sword,region_10,0,0,0,1
7004440,1049397850,map_lot,goods,221000,Battlemage Hugues,region_10,0,0,0,1
7004441,1049397900,map_lot,weapon,33240000,Lusat's Glintstone Staff,region_10,0,0,0,1
7004442,1049397910,map_lot,accessory,4011,Spelldrake Talisman +1,region_10,0,0,0,1
7004443,1049407000,map_lot,goods,2904,Golden Rune [5],region_10,0,1,0,1
7004444,1049407010,map_lot,goods,20855,Gravel Stone,region_10,1,0,0,1
